"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2018년 09월 17일","77,200","78,000","78,200","76,700","2.12M","-0.64%"
"2018년 09월 16일","77,700","77,700","77,700","77,700","-","0.00%"
"2018년 09월 14일","77,700","76,100","77,800","76,000","3.93M","4.30%"
"2018년 09월 13일","74,500","74,300","75,200","73,900","5.02M","-0.80%"
"2018년 09월 12일","75,100","76,200","76,200","74,700","4.29M","-1.96%"
"2018년 09월 11일","76,600","76,400","77,800","76,300","3.19M","0.13%"
"2018년 09월 10일","76,500","75,900","77,100","75,500","4.04M","0.79%"
"2018년 09월 09일","75,900","75,900","75,900","75,900","-","0.00%"
"2018년 09월 07일","75,900","74,500","76,200","74,100","8.37M","-3.68%"
"2018년 09월 06일","78,800","78,300","78,900","77,400","4.51M","-1.50%"
"2018년 09월 05일","80,000","80,600","81,000","79,900","2.59M","-1.48%"
"2018년 09월 04일","81,200","80,600","81,600","80,200","1.90M","0.74%"
"2018년 09월 03일","80,600","82,200","82,800","80,500","2.61M","-2.89%"
"2018년 09월 02일","83,000","83,000","83,000","83,000","-","0.00%"
"2018년 08월 31일","83,000","81,800","83,000","81,800","2.30M","0.36%"
"2018년 08월 30일","82,700","82,200","83,500","81,500","2.21M","-0.12%"
"2018년 08월 29일","82,800","82,500","83,300","81,600","2.05M","0.49%"
"2018년 08월 28일","82,400","84,100","84,300","81,900","4.31M","-1.32%"
"2018년 08월 27일","83,500","82,100","83,800","81,600","3.07M","2.08%"
"2018년 08월 26일","81,800","81,800","81,800","81,800","-","0.00%"
"2018년 08월 24일","81,800","80,400","82,200","79,600","3.61M","0.86%"
"2018년 08월 23일","81,100","80,300","81,300","79,300","3.27M","1.63%"
"2018년 08월 22일","79,800","79,300","80,900","78,200","5.29M","1.79%"
"2018년 08월 21일","78,400","74,800","78,700","74,400","5.58M","4.95%"
"2018년 08월 20일","74,700","74,700","75,400","74,400","2.00M","0.27%"
"2018년 08월 19일","74,500","74,500","74,500","74,500","-","0.00%"
"2018년 08월 17일","74,500","74,400","75,500","74,100","2.64M","-0.27%"
"2018년 08월 16일","74,700","73,500","75,400","72,500","5.55M","-1.58%"
"2018년 08월 15일","75,900","75,900","75,900","75,900","-","0.00%"
"2018년 08월 14일","75,900","75,900","76,600","75,500","3.18M","0.66%"
"2018년 08월 13일","75,400","74,300","75,700","74,100","3.63M","0.40%"
"2018년 08월 12일","75,100","75,100","75,100","75,100","-","0.00%"
"2018년 08월 10일","75,100","77,200","77,600","74,600","6.77M","-3.72%"
"2018년 08월 09일","78,000","80,100","80,300","77,500","5.53M","-2.26%"
"2018년 08월 08일","79,800","81,500","81,600","79,400","2.80M","-1.12%"
"2018년 08월 07일","80,700","80,100","80,800","79,700","3.28M","1.64%"
"2018년 08월 06일","79,400","82,200","82,300","79,300","5.88M","-4.68%"
"2018년 08월 05일","83,300","83,300","83,300","83,300","-","0.00%"
"2018년 08월 03일","83,300","84,000","84,100","83,100","1.92M","0.12%"
"2018년 08월 02일","83,200","85,000","85,600","82,900","3.36M","-2.80%"
"2018년 08월 01일","85,600","85,900","86,400","85,100","2.26M","-0.81%"
"2018년 07월 31일","86,300","85,200","86,300","84,500","2.79M","0.47%"
"2018년 07월 30일","85,900","86,200","86,400","85,100","2.30M","-0.23%"
"2018년 07월 29일","86,100","86,100","86,100","86,100","-","0.00%"
"2018년 07월 27일","86,100","83,700","86,400","83,100","4.86M","3.61%"
"2018년 07월 26일","83,100","81,300","83,800","78,600","6.21M","3.23%"
"2018년 07월 25일","80,500","83,400","84,000","80,200","4.09M","-3.71%"
"2018년 07월 24일","83,600","82,500","83,800","81,700","4.02M","2.33%"
"2018년 07월 23일","81,700","86,300","86,400","81,200","7.06M","-7.05%"
"2018년 07월 22일","87,900","87,900","87,900","87,900","-","0.00%"
"2018년 07월 20일","87,900","89,700","90,000","87,200","3.72M","-2.66%"
"2018년 07월 19일","90,300","90,400","91,200","90,300","2.34M","1.12%"
"2018년 07월 18일","89,300","89,700","91,000","89,100","1.90M","0.79%"
"2018년 07월 17일","88,600","90,100","90,200","88,500","1.56M","-0.78%"
"2018년 07월 16일","89,300","88,700","89,300","87,800","1.89M","0.56%"
"2018년 07월 15일","88,800","88,800","88,800","88,800","-","0.00%"
"2018년 07월 13일","88,800","86,500","90,100","86,500","4.50M","3.74%"
"2018년 07월 12일","85,600","86,800","87,000","85,400","3.02M","-1.38%"
"2018년 07월 11일","86,800","86,500","87,600","85,900","2.04M","-0.57%"
"2018년 07월 10일","87,300","88,400","88,600","86,700","1.88M","-0.34%"
"2018년 07월 09일","87,600","85,300","87,600","85,300","2.12M","2.70%"
"2018년 07월 08일","85,300","85,300","85,300","85,300","-","0.00%"
"2018년 07월 06일","85,300","86,200","86,200","83,600","3.40M","-1.04%"
"2018년 07월 05일","86,200","85,000","87,300","85,000","2.05M","1.41%"
"2018년 07월 04일","85,000","87,800","87,800","84,400","2.74M","-1.28%"
"2018년 07월 03일","86,100","85,000","86,500","84,500","2.81M","2.87%"
"2018년 07월 02일","83,700","85,000","86,000","83,400","2.03M","-2.33%"
"2018년 06월 29일","85,700","83,500","85,700","83,400","2.74M","2.63%"
"2018년 06월 28일","83,500","83,000","84,000","82,500","3.82M","-2.00%"
"2018년 06월 27일","85,200","85,700","86,400","85,200","3.74M","1.07%"
"2018년 06월 26일","84,300","82,500","84,800","82,400","5.38M","-0.59%"
"2018년 06월 25일","84,800","88,800","88,800","84,600","4.40M","-5.25%"
"2018년 06월 24일","89,500","89,500","89,500","89,500","-","0.00%"
"2018년 06월 22일","89,500","87,300","89,500","86,700","2.57M","1.13%"
"2018년 06월 21일","88,500","88,900","89,300","87,500","3.23M","0.80%"
"2018년 06월 20일","87,800","85,800","88,100","85,000","4.17M","4.40%"
"2018년 06월 19일","84,100","84,100","86,100","83,700","3.81M","0.12%"
"2018년 06월 18일","84,000","86,800","86,900","82,300","4.71M","-3.45%"
"2018년 06월 17일","87,000","87,000","87,000","87,000","-","0.00%"
"2018년 06월 15일","87,000","87,400","87,800","86,100","2.94M","0.81%"
"2018년 06월 14일","86,300","88,300","88,300","86,300","4.28M","-2.38%"
"2018년 06월 13일","88,400","88,400","88,400","88,400","-","0.00%"
"2018년 06월 12일","88,400","89,900","90,100","88,200","1.87M","-0.90%"
"2018년 06월 11일","89,200","88,800","90,200","88,100","2.48M","0.90%"
"2018년 06월 10일","88,400","88,400","88,400","88,400","-","0.00%"
"2018년 06월 08일","88,400","91,000","91,000","87,600","4.56M","-2.75%"
"2018년 06월 07일","90,900","92,700","92,700","90,600","2.74M","-0.11%"
"2018년 06월 06일","91,000","91,000","91,000","91,000","-","0.00%"
"2018년 06월 05일","91,000","89,800","91,300","89,800","2.66M","1.34%"
"2018년 06월 04일","89,800","91,000","92,400","89,700","3.07M","-1.75%"
"2018년 06월 03일","91,400","91,400","91,400","91,400","-","0.00%"
"2018년 06월 01일","91,400","90,800","92,200","89,600","4.78M","-2.14%"
"2018년 05월 31일","93,400","94,500","94,700","92,800","5.89M","-1.68%"
"2018년 05월 30일","95,000","94,800","95,700","92,800","3.79M","0.21%"
"2018년 05월 29일","94,800","94,600","96,100","93,500","2.68M","0.32%"
"2018년 05월 28일","94,500","94,600","95,600","93,700","2.48M","-0.74%"
"2018년 05월 27일","95,200","95,200","95,200","95,200","-","0.00%"
"2018년 05월 25일","95,200","94,300","97,700","93,900","4.14M","0.63%"
"2018년 05월 24일","94,600","95,300","95,900","94,600","3.21M","-0.73%"
"2018년 05월 23일","95,300","91,900","95,500","91,500","10.30M","6.96%"
"2018년 05월 22일","89,100","89,100","89,100","89,100","-","0.00%"
"2018년 05월 21일","89,100","88,400","89,400","87,400","3.26M","1.37%"
"2018년 05월 20일","87,900","87,900","87,900","87,900","-","0.00%"
"2018년 05월 18일","87,900","87,200","88,000","85,400","2.18M","1.38%"
"2018년 05월 17일","86,700","88,400","88,700","86,000","2.86M","-0.34%"
"2018년 05월 16일","87,000","85,000","87,000","84,800","3.03M","2.84%"
"2018년 05월 15일","84,600","86,000","86,000","83,900","2.21M","-0.94%"
"2018년 05월 14일","85,400","86,100","86,300","84,500","1.95M","-0.81%"
"2018년 05월 13일","86,100","86,100","86,100","86,100","-","0.00%"
"2018년 05월 11일","86,100","86,600","86,800","85,400","2.10M","0.35%"
"2018년 05월 10일","85,800","85,400","85,800","84,500","3.27M","2.88%"
"2018년 05월 09일","83,400","84,300","84,700","83,100","2.28M","-0.12%"
"2018년 05월 08일","83,500","84,500","85,300","83,200","2.97M","0.60%"
"2018년 05월 07일","83,000","83,000","83,000","83,000","-","0.00%"
"2018년 05월 04일","83,000","83,500","84,100","82,600","2.55M","0.12%"
"2018년 05월 03일","82,900","83,200","83,900","82,800","2.14M","-0.24%"
"2018년 05월 02일","83,100","85,900","86,000","82,900","4.81M","-1.66%"
"2018년 05월 01일","84,500","84,500","84,500","84,500","-","0.00%"
"2018년 04월 30일","84,500","85,400","85,700","84,000","4.41M","-2.99%"
"2018년 04월 29일","87,100","87,100","87,100","87,100","-","0.00%"
"2018년 04월 27일","87,100","88,500","88,800","86,800","4.62M","0.69%"
"2018년 04월 26일","86,500","83,800","87,100","83,300","7.50M","4.98%"
"2018년 04월 25일","82,400","81,600","83,000","80,900","3.82M","0.37%"
"2018년 04월 24일","82,100","83,300","83,400","80,400","6.79M","-2.73%"
"2018년 04월 23일","84,400","83,400","85,300","83,300","2.93M","0.00%"
"2018년 04월 22일","84,400","84,400","84,400","84,400","-","0.00%"
"2018년 04월 20일","84,400","85,900","86,300","84,000","4.57M","-3.98%"
"2018년 04월 19일","87,900","85,800","88,200","85,300","5.88M","3.90%"
"2018년 04월 18일","84,600","84,100","85,400","83,700","3.37M","2.17%"
"2018년 04월 17일","82,800","83,900","84,000","82,300","2.49M","-1.43%"
"2018년 04월 16일","84,000","84,200","84,700","83,400","1.47M","-0.24%"
"2018년 04월 15일","84,200","84,200","84,200","84,200","-","0.00%"
"2018년 04월 13일","84,200","85,000","85,900","83,900","3.02M","0.24%"
"2018년 04월 12일","84,000","81,900","85,100","81,500","5.70M","3.45%"
"2018년 04월 11일","81,200","82,400","82,400","81,000","3.01M","1.00%"
"2018년 04월 10일","80,400","80,000","80,800","79,200","2.88M","-0.25%"
"2018년 04월 09일","80,600","80,000","81,200","79,300","3.21M","0.37%"
"2018년 04월 08일","80,300","80,300","80,300","80,300","-","0.00%"
"2018년 04월 06일","80,300","80,000","80,600","79,300","5.50M","-3.14%"
"2018년 04월 05일","82,900","82,200","83,200","81,200","3.24M","3.11%"
"2018년 04월 04일","80,400","82,500","83,000","80,000","2.88M","-1.71%"
"2018년 04월 03일","81,800","80,300","81,800","78,700","3.55M","0.62%"
"2018년 04월 02일","81,300","81,700","82,800","81,100","2.33M","0.00%"
"2018년 04월 01일","81,300","81,300","81,300","81,300","-","0.00%"
"2018년 03월 30일","81,300","81,200","83,300","81,100","3.66M","1.25%"
"2018년 03월 29일","80,300","80,800","81,300","79,600","3.58M","0.00%"
"2018년 03월 28일","80,300","79,900","82,200","79,600","4.79M","-1.35%"
"2018년 03월 27일","81,400","84,700","84,800","80,100","7.15M","-3.10%"
"2018년 03월 26일","84,000","82,300","84,000","81,000","6.10M","1.08%"
"2018년 03월 25일","83,100","83,100","83,100","83,100","-","0.00%"
"2018년 03월 23일","83,100","85,100","86,400","82,800","7.26M","-6.21%"
"2018년 03월 22일","88,600","88,800","89,300","88,000","2.68M","0.23%"
"2018년 03월 21일","88,400","89,600","90,300","88,000","2.93M","-1.34%"
"2018년 03월 20일","89,600","88,900","89,700","88,000","3.08M","-0.33%"
"2018년 03월 19일","89,900","90,200","91,500","89,500","3.72M","0.11%"
"2018년 03월 18일","89,800","89,800","89,800","89,800","-","0.00%"
"2018년 03월 16일","89,800","88,500","89,900","87,200","5.00M","0.22%"
"2018년 03월 15일","89,600","90,300","90,500","88,600","4.09M","-1.21%"
"2018년 03월 14일","90,700","89,300","90,900","89,200","5.67M","0.78%"
"2018년 03월 13일","90,000","88,000","90,000","87,600","8.60M","6.01%"
"2018년 03월 12일","84,900","84,900","85,600","84,300","2.74M","1.92%"
"2018년 03월 11일","83,300","83,300","83,300","83,300","-","0.00%"
"2018년 03월 09일","83,300","84,400","85,900","83,100","5.13M","-0.24%"
"2018년 03월 08일","83,500","83,900","84,300","81,800","4.43M","0.97%"
"2018년 03월 07일","82,700","83,600","83,900","82,400","4.95M","0.36%"
"2018년 03월 06일","82,400","80,100","82,500","80,000","7.57M","5.24%"
"2018년 03월 05일","78,300","77,500","78,900","77,100","3.41M","1.16%"
"2018년 03월 04일","77,400","77,400","77,400","77,400","-","0.00%"
"2018년 03월 02일","77,400","76,300","77,800","75,900","2.67M","0.78%"
"2018년 03월 01일","76,800","76,800","76,800","76,800","-","0.00%"
"2018년 02월 28일","76,800","78,600","79,200","76,600","3.08M","-2.41%"
"2018년 02월 27일","78,700","78,700","79,200","78,400","3.39M","1.55%"
"2018년 02월 26일","77,500","78,300","78,500","77,200","2.32M","0.26%"
"2018년 02월 25일","77,300","77,300","77,300","77,300","-","0.00%"
"2018년 02월 23일","77,300","76,100","77,600","76,000","2.38M","1.84%"
"2018년 02월 22일","75,900","76,100","77,400","75,700","1.87M","-1.30%"
"2018년 02월 21일","76,900","75,800","77,200","75,800","2.64M","1.85%"
"2018년 02월 20일","75,500","76,400","76,500","75,200","2.50M","-1.31%"
"2018년 02월 19일","76,500","78,900","79,000","76,100","3.34M","-1.42%"
"2018년 02월 18일","77,600","77,600","77,600","77,600","-","0.00%"
"2018년 02월 14일","77,600","78,400","79,500","77,000","3.93M","-0.13%"
"2018년 02월 13일","77,700","75,900","77,800","75,800","7.80M","4.30%"
"2018년 02월 12일","74,500","73,700","74,700","73,400","3.22M","1.50%"
"2018년 02월 11일","73,400","73,400","73,400","73,400","-","0.00%"
"2018년 02월 09일","73,400","72,100","74,200","72,000","4.79M","-0.68%"
"2018년 02월 08일","73,900","71,900","74,200","71,600","5.57M","3.94%"
"2018년 02월 07일","71,100","73,700","73,800","70,800","5.88M","1.28%"
"2018년 02월 06일","70,200","69,100","71,300","68,200","5.66M","0.00%"
"2018년 02월 05일","70,200","70,200","70,900","69,800","4.02M","-2.77%"
"2018년 02월 04일","72,200","72,200","72,200","72,200","-","0.00%"
"2018년 02월 02일","72,200","74,500","74,600","71,800","4.33M","-2.96%"
"2018년 02월 01일","74,400","74,900","75,200","74,000","2.98M","1.22%"
"2018년 01월 31일","73,500","72,200","74,500","72,200","5.78M","0.55%"
"2018년 01월 30일","73,100","74,300","74,600","73,100","5.40M","-2.92%"
"2018년 01월 29일","75,300","76,500","77,000","75,000","3.60M","-0.26%"
"2018년 01월 28일","75,500","75,500","75,500","75,500","-","0.00%"
"2018년 01월 26일","75,500","76,400","76,400","74,200","4.29M","-0.40%"
"2018년 01월 25일","75,800","73,400","76,200","72,300","8.59M","4.70%"
"2018년 01월 24일","72,400","71,600","73,200","71,500","3.79M","1.54%"
"2018년 01월 23일","71,300","71,800","72,200","70,900","4.63M","0.28%"
"2018년 01월 22일","71,100","72,800","72,800","70,700","5.47M","-3.00%"
"2018년 01월 21일","73,300","73,300","73,300","73,300","-","0.00%"
"2018년 01월 19일","73,300","75,300","75,800","73,000","3.89M","-2.53%"
"2018년 01월 18일","75,200","75,800","76,800","74,600","6.18M","1.48%"
"2018년 01월 17일","74,100","74,400","75,000","73,700","3.23M","-0.40%"
"2018년 01월 16일","74,400","72,700","74,700","72,700","4.36M","2.34%"
"2018년 01월 15일","72,700","73,700","74,100","72,500","3.51M","-2.28%"
"2018년 01월 14일","74,400","74,400","74,400","74,400","-","0.00%"
"2018년 01월 12일","74,400","73,300","74,500","72,000","5.63M","2.48%"
"2018년 01월 11일","72,600","73,200","73,800","72,000","3.74M","-0.41%"
"2018년 01월 10일","72,900","76,700","76,700","72,500","9.08M","-5.20%"
"2018년 01월 09일","76,900","78,300","78,900","76,300","3.31M","-1.66%"
"2018년 01월 08일","78,200","79,500","80,000","77,400","2.94M","-1.39%"
"2018년 01월 07일","79,300","79,300","79,300","79,300","-","0.00%"
"2018년 01월 05일","79,300","78,400","79,400","78,300","3.38M","2.85%"
"2018년 01월 04일","77,100","78,700","79,700","77,100","3.71M","-0.77%"
"2018년 01월 03일","77,700","78,100","78,800","77,300","3.07M","1.44%"
"2018년 01월 02일","76,600","77,300","77,300","76,200","2.00M","0.13%"
"2018년 01월 01일","76,500","76,500","76,500","76,500","-","0.00%"
