"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 09월 23일","157,000","157,500","158,000","155,500","193.72K","0.00%"
"2019년 09월 22일","157,000","157,000","157,000","157,000","-","0.00%"
"2019년 09월 20일","157,000","156,000","158,000","156,000","287.21K","-0.32%"
"2019년 09월 19일","157,500","157,000","158,000","156,000","362.27K","-0.94%"
"2019년 09월 18일","159,000","156,000","159,500","155,500","465.17K","2.58%"
"2019년 09월 17일","155,000","153,000","155,500","153,000","271.56K","0.32%"
"2019년 09월 16일","154,500","154,500","156,500","153,500","420.49K","0.65%"
"2019년 09월 11일","153,500","150,500","154,000","150,000","627.63K","1.99%"
"2019년 09월 10일","150,500","153,000","153,000","150,000","296.93K","-1.63%"
"2019년 09월 09일","153,000","149,500","154,000","148,500","464.09K","2.34%"
"2019년 09월 08일","149,500","149,500","149,500","149,500","-","0.00%"
"2019년 09월 06일","149,500","146,000","150,000","145,500","223.18K","1.70%"
"2019년 09월 05일","147,000","150,000","151,000","145,000","516.19K","-2.65%"
"2019년 09월 04일","151,000","149,500","151,000","149,000","263.19K","0.33%"
"2019년 09월 03일","150,500","151,500","151,500","149,000","288.84K","0.33%"
"2019년 09월 02일","150,000","156,000","156,000","147,500","371.59K","2.39%"
"2019년 08월 30일","146,500","146,000","149,000","144,500","370.59K","1.03%"
"2019년 08월 29일","145,000","146,500","146,500","143,500","374.55K","-1.02%"
"2019년 08월 28일","146,500","146,500","147,500","144,500","309.14K","0.00%"
"2019년 08월 27일","146,500","144,000","147,500","141,500","897.36K","2.09%"
"2019년 08월 26일","143,500","145,500","147,000","143,000","376.29K","-3.37%"
"2019년 08월 23일","148,500","149,000","149,000","145,500","367.24K","0.34%"
"2019년 08월 22일","148,000","148,000","150,500","147,500","499.45K","0.34%"
"2019년 08월 21일","147,500","144,500","148,500","142,500","514.04K","1.37%"
"2019년 08월 20일","145,500","139,000","145,500","139,000","555.95K","4.68%"
"2019년 08월 19일","139,000","139,000","141,000","138,000","319.30K","-0.36%"
"2019년 08월 16일","139,500","138,500","140,500","137,500","351.11K","0.36%"
"2019년 08월 15일","139,000","139,000","139,000","139,000","-","0.00%"
"2019년 08월 14일","139,000","142,500","143,000","138,500","432.82K","-2.46%"
"2019년 08월 13일","142,500","139,000","144,500","138,500","352.20K","1.42%"
"2019년 08월 12일","140,500","142,500","144,500","140,500","217.13K","-1.40%"
"2019년 08월 11일","142,500","142,500","142,500","142,500","-","0.00%"
"2019년 08월 09일","142,500","142,000","145,000","140,500","368.00K","1.79%"
"2019년 08월 08일","140,000","139,500","142,000","136,500","496.43K","1.82%"
"2019년 08월 07일","137,500","139,000","139,500","136,000","336.40K","-0.72%"
"2019년 08월 06일","138,500","134,000","140,000","132,000","609.92K","0.36%"
"2019년 08월 05일","138,000","141,000","142,000","135,500","708.58K","-2.82%"
"2019년 08월 04일","142,000","142,000","142,000","142,000","-","0.00%"
"2019년 08월 02일","142,000","139,000","142,500","138,500","483.70K","1.07%"
"2019년 08월 01일","140,500","139,500","141,500","138,500","374.45K","1.81%"
"2019년 07월 31일","138,000","139,000","139,500","136,000","361.37K","-0.36%"
"2019년 07월 30일","138,500","140,000","140,500","136,500","364.37K","0.00%"
"2019년 07월 29일","138,500","139,500","141,000","137,000","583.40K","-1.77%"
"2019년 07월 28일","141,000","141,000","141,000","141,000","-","0.00%"
"2019년 07월 26일","141,000","137,500","142,000","136,500","1.44M","5.22%"
"2019년 07월 25일","134,000","125,500","134,500","125,000","1.62M","8.50%"
"2019년 07월 24일","123,500","122,500","124,500","122,500","402.08K","0.82%"
"2019년 07월 23일","122,500","122,500","123,000","122,000","305.05K","1.24%"
"2019년 07월 22일","121,000","122,000","122,500","120,500","346.85K","-1.22%"
"2019년 07월 19일","122,500","121,000","123,000","121,000","311.07K","1.66%"
"2019년 07월 18일","120,500","118,500","122,000","118,500","267.67K","1.26%"
"2019년 07월 17일","119,000","120,000","120,000","118,000","205.26K","-0.83%"
"2019년 07월 16일","120,000","119,000","120,500","117,500","385.79K","1.69%"
"2019년 07월 15일","118,000","118,000","120,000","116,500","263.72K","0.85%"
"2019년 07월 12일","117,000","117,000","118,500","116,500","158.62K","0.00%"
"2019년 07월 11일","117,000","115,500","118,000","115,500","293.27K","1.30%"
"2019년 07월 10일","115,500","116,500","119,000","115,500","267.28K","0.00%"
"2019년 07월 09일","115,500","118,000","120,000","115,000","401.03K","-2.53%"
"2019년 07월 08일","118,500","120,500","121,000","118,000","306.64K","-2.07%"
"2019년 07월 05일","121,000","118,500","121,500","118,500","405.41K","2.54%"
"2019년 07월 04일","118,000","116,000","119,500","116,000","355.63K","0.43%"
"2019년 07월 03일","117,500","116,000","118,500","115,000","408.63K","2.17%"
"2019년 07월 02일","115,000","114,000","115,500","112,000","273.91K","0.44%"
"2019년 07월 01일","114,500","114,500","115,500","114,000","306.55K","0.44%"
"2019년 06월 30일","114,000","114,000","114,000","114,000","-","0.00%"
"2019년 06월 28일","114,000","114,500","115,500","112,500","266.83K","-0.87%"
"2019년 06월 27일","115,000","115,500","116,000","113,000","375.50K","-0.43%"
"2019년 06월 26일","115,500","114,500","116,500","114,000","298.36K","0.87%"
"2019년 06월 25일","114,500","114,000","116,000","113,000","473.88K","0.88%"
"2019년 06월 24일","113,500","113,000","113,500","112,000","242.17K","0.44%"
"2019년 06월 21일","113,000","112,500","115,000","111,500","555.85K","1.35%"
"2019년 06월 20일","111,500","110,000","112,000","109,000","282.03K","1.36%"
"2019년 06월 19일","110,000","110,000","110,000","107,000","482.07K","0.92%"
"2019년 06월 18일","109,000","109,500","110,000","106,500","791.45K","-1.36%"
"2019년 06월 17일","110,500","111,500","111,500","110,000","347.82K","-0.90%"
"2019년 06월 16일","111,500","111,500","111,500","111,500","-","0.00%"
"2019년 06월 14일","111,500","112,000","113,000","110,500","393.41K","-1.33%"
"2019년 06월 13일","113,000","114,500","115,500","112,000","508.12K","-0.88%"
"2019년 06월 12일","114,000","112,000","114,500","112,000","294.99K","0.88%"
"2019년 06월 11일","113,000","114,000","114,500","112,500","388.66K","-0.88%"
"2019년 06월 10일","114,000","111,500","114,500","111,000","453.78K","2.70%"
"2019년 06월 07일","111,000","110,000","112,000","110,000","283.86K","0.45%"
"2019년 06월 05일","110,500","112,000","112,500","109,500","438.61K","-0.45%"
"2019년 06월 04일","111,000","114,000","114,500","110,500","531.03K","-3.48%"
"2019년 06월 03일","115,000","113,000","115,000","112,000","391.35K","3.14%"
"2019년 05월 31일","111,500","111,500","112,500","110,000","310.54K","-0.45%"
"2019년 05월 30일","112,000","110,000","114,000","109,500","370.47K","2.28%"
"2019년 05월 29일","109,500","109,000","111,000","108,500","515.05K","0.92%"
"2019년 05월 28일","108,500","109,500","112,500","108,500","1.48M","-1.81%"
"2019년 05월 27일","110,500","112,500","113,000","109,500","369.18K","-2.64%"
"2019년 05월 24일","113,500","113,000","115,000","112,500","381.76K","0.44%"
"2019년 05월 23일","113,000","112,500","114,000","110,000","520.87K","0.00%"
"2019년 05월 22일","113,000","115,000","115,000","111,000","556.89K","-1.31%"
"2019년 05월 21일","114,500","117,500","119,500","113,500","602.10K","-3.38%"
"2019년 05월 20일","118,500","121,500","121,500","118,000","399.45K","-2.07%"
"2019년 05월 17일","121,000","120,000","123,500","118,500","439.38K","1.68%"
"2019년 05월 16일","119,000","120,500","121,000","118,000","459.30K","-0.83%"
"2019년 05월 15일","120,000","121,500","123,000","120,000","460.57K","-1.64%"
"2019년 05월 14일","122,000","121,000","123,500","119,500","462.93K","-0.41%"
"2019년 05월 13일","122,500","121,500","124,000","121,500","340.87K","0.00%"
"2019년 05월 10일","122,500","120,500","123,000","120,000","472.80K","2.94%"
"2019년 05월 09일","119,000","122,500","124,000","119,000","609.70K","-3.64%"
"2019년 05월 08일","123,500","122,000","124,000","122,000","317.06K","-0.40%"
"2019년 05월 07일","124,000","122,000","125,500","121,500","678.41K","0.00%"
"2019년 05월 03일","124,000","122,000","124,500","121,500","684.99K","1.64%"
"2019년 05월 02일","122,000","119,000","124,000","118,500","691.59K","2.09%"
"2019년 04월 30일","119,500","119,000","120,000","117,500","552.74K","-0.42%"
"2019년 04월 29일","120,000","118,500","120,000","117,000","429.07K","1.69%"
"2019년 04월 26일","118,000","120,000","120,500","117,500","518.06K","-2.07%"
"2019년 04월 25일","120,500","122,000","122,000","120,000","546.80K","-0.41%"
"2019년 04월 24일","121,000","122,000","122,500","119,500","901.21K","0.41%"
"2019년 04월 23일","120,500","119,000","121,000","119,000","814.19K","2.12%"
"2019년 04월 22일","118,000","118,000","119,500","117,500","393.91K","0.00%"
"2019년 04월 19일","118,000","119,000","119,000","117,500","246.15K","0.00%"
"2019년 04월 18일","118,000","119,000","120,000","117,000","546.65K","-1.26%"
"2019년 04월 17일","119,500","120,000","120,000","119,000","478.40K","0.00%"
"2019년 04월 16일","119,500","119,500","120,500","119,000","497.76K","0.00%"
"2019년 04월 15일","119,500","119,000","120,000","118,000","595.57K","0.00%"
"2019년 04월 12일","119,500","121,500","122,000","119,500","526.00K","-1.65%"
"2019년 04월 11일","121,500","121,500","123,000","121,000","474.24K","-0.41%"
"2019년 04월 10일","122,000","121,500","122,500","121,000","323.82K","0.41%"
"2019년 04월 09일","121,500","121,500","122,500","121,000","350.87K","0.00%"
"2019년 04월 08일","121,500","122,500","123,000","121,000","354.73K","-1.22%"
"2019년 04월 05일","123,000","122,500","123,500","122,000","220.99K","0.41%"
"2019년 04월 04일","122,500","122,500","123,500","121,500","356.00K","0.41%"
"2019년 04월 03일","122,000","123,000","123,500","121,000","475.04K","-2.01%"
"2019년 04월 02일","124,500","124,500","125,500","123,500","342.67K","0.40%"
"2019년 04월 01일","124,000","124,000","125,500","123,500","347.94K","0.00%"
"2019년 03월 29일","124,000","121,500","124,500","121,500","383.26K","1.64%"
"2019년 03월 28일","122,000","122,500","123,000","120,500","327.30K","-0.81%"
"2019년 03월 27일","123,000","126,000","126,000","122,000","427.98K","-2.77%"
"2019년 03월 26일","126,500","125,500","127,000","125,000","346.53K","0.40%"
"2019년 03월 25일","126,000","126,000","128,000","125,000","268.02K","-0.79%"
"2019년 03월 22일","127,000","127,000","129,500","126,000","313.63K","-0.78%"
"2019년 03월 21일","128,000","128,500","131,000","127,000","322.60K","-0.39%"
"2019년 03월 20일","128,500","130,000","131,000","126,500","371.01K","-1.53%"
"2019년 03월 19일","130,500","132,000","132,500","130,000","200.76K","-1.14%"
"2019년 03월 18일","132,000","131,500","133,500","131,000","248.71K","1.15%"
"2019년 03월 15일","130,500","131,000","132,000","129,500","464.94K","-0.38%"
"2019년 03월 14일","131,000","132,500","133,500","129,000","404.17K","0.38%"
"2019년 03월 13일","130,500","129,500","132,000","128,000","267.75K","0.00%"
"2019년 03월 12일","130,500","135,000","135,500","129,500","367.33K","-2.25%"
"2019년 03월 11일","133,500","131,500","133,500","131,000","151.45K","0.38%"
"2019년 03월 08일","133,000","135,500","136,000","131,500","303.95K","-3.97%"
"2019년 03월 07일","138,500","139,500","139,500","136,500","253.89K","0.73%"
"2019년 03월 06일","137,500","136,500","139,000","134,500","382.05K","1.48%"
"2019년 03월 05일","135,500","140,000","140,000","135,000","386.83K","-1.81%"
"2019년 03월 04일","138,000","135,000","139,500","134,000","704.60K","3.76%"
"2019년 02월 28일","133,000","130,500","136,000","130,000","563.62K","2.70%"
"2019년 02월 27일","129,500","132,000","134,000","129,000","301.64K","-1.52%"
"2019년 02월 26일","131,500","126,500","134,000","126,000","585.80K","4.37%"
"2019년 02월 25일","126,000","127,000","128,500","125,500","284.39K","-0.79%"
"2019년 02월 22일","127,000","129,500","129,500","125,000","300.75K","-1.55%"
"2019년 02월 21일","129,000","126,500","130,000","126,500","346.96K","1.57%"
"2019년 02월 20일","127,000","126,500","128,000","125,500","231.43K","0.40%"
"2019년 02월 19일","126,500","127,000","128,000","125,500","217.97K","-0.39%"
"2019년 02월 18일","127,000","129,500","131,000","125,500","451.15K","-0.39%"
"2019년 02월 15일","127,500","128,500","131,000","127,500","407.96K","0.00%"
"2019년 02월 14일","127,500","125,000","130,500","125,000","700.21K","2.00%"
"2019년 02월 13일","125,000","123,500","126,500","123,500","373.19K","1.21%"
"2019년 02월 12일","123,500","123,500","124,000","121,500","647.51K","-1.59%"
"2019년 02월 11일","125,500","127,000","128,500","125,000","506.88K","-0.40%"
"2019년 02월 08일","126,000","126,500","129,000","124,500","702.67K","-2.33%"
"2019년 02월 07일","129,000","132,000","134,000","128,500","550.93K","-3.37%"
"2019년 02월 01일","133,500","138,000","140,000","133,000","399.32K","-1.84%"
"2019년 01월 31일","136,000","138,000","143,500","136,000","850.33K","0.00%"
"2019년 01월 30일","136,000","139,000","139,500","133,000","462.25K","0.00%"
"2019년 01월 29일","136,000","130,000","136,500","130,000","410.77K","3.03%"
"2019년 01월 28일","132,000","129,500","132,500","129,500","283.34K","1.54%"
"2019년 01월 25일","130,000","127,500","131,000","127,000","281.56K","0.39%"
"2019년 01월 24일","129,500","131,000","132,500","127,500","500.75K","-2.26%"
"2019년 01월 23일","132,500","130,000","134,500","130,000","259.28K","1.92%"
"2019년 01월 22일","130,000","128,500","130,500","126,500","502.04K","-0.76%"
"2019년 01월 21일","131,000","138,000","138,000","131,000","419.99K","-4.73%"
"2019년 01월 18일","137,500","137,000","138,500","136,500","328.56K","1.10%"
"2019년 01월 17일","136,000","131,500","138,000","131,500","405.11K","2.64%"
"2019년 01월 16일","132,500","132,500","135,000","131,000","272.68K","0.00%"
"2019년 01월 15일","132,500","127,500","132,500","127,500","328.32K","4.33%"
"2019년 01월 14일","127,000","130,000","130,500","125,000","524.35K","-3.05%"
"2019년 01월 11일","131,000","133,000","134,500","130,500","321.84K","0.00%"
"2019년 01월 10일","131,000","132,000","134,500","130,000","292.86K","-1.50%"
"2019년 01월 09일","133,000","131,000","134,500","129,500","380.28K","2.31%"
"2019년 01월 08일","130,000","132,000","134,000","129,000","375.92K","-1.14%"
"2019년 01월 07일","131,500","128,000","132,500","127,000","502.51K","4.78%"
"2019년 01월 04일","125,500","123,500","126,000","122,500","450.73K","2.87%"
"2019년 01월 03일","122,000","120,000","125,000","119,000","524.69K","3.39%"
"2019년 01월 02일","118,000","121,000","122,000","117,000","355.80K","-3.28%"
"2018년 12월 28일","122,000","122,500","123,000","120,500","322.50K","-0.41%"
"2018년 12월 27일","122,500","120,500","123,000","118,500","371.41K","2.94%"
"2018년 12월 26일","119,000","121,000","122,000","117,500","274.97K","-3.25%"
"2018년 12월 24일","123,000","122,000","124,500","121,000","278.73K","1.23%"
"2018년 12월 21일","121,500","127,000","127,000","121,000","500.81K","-4.33%"
"2018년 12월 20일","127,000","125,500","128,000","123,500","364.30K","-0.39%"
"2018년 12월 19일","127,500","123,000","128,500","122,500","385.34K","4.51%"
"2018년 12월 18일","122,000","120,500","124,000","120,000","342.51K","0.00%"
"2018년 12월 17일","122,000","124,000","124,000","120,500","241.41K","-1.21%"
"2018년 12월 14일","123,500","123,500","124,000","121,500","236.12K","-0.40%"
"2018년 12월 13일","124,000","125,500","125,500","123,000","922.37K","-0.40%"
"2018년 12월 12일","124,500","124,000","126,000","122,500","472.65K","1.22%"
"2018년 12월 11일","123,000","120,000","123,500","117,500","506.22K","3.36%"
"2018년 12월 10일","119,000","119,000","121,500","117,500","375.98K","-1.65%"
"2018년 12월 07일","121,000","121,500","123,500","119,500","508.15K","0.83%"
"2018년 12월 06일","120,000","123,000","124,000","119,500","428.23K","-4.00%"
