"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2018년 10월 26일","6,939.56","7,004.10","7,004.16","6,851.59","803.06M","-0.92%"
"2018년 10월 25일","7,004.10","6,962.98","7,004.10","6,885.99","853.93M","0.59%"
"2018년 10월 24일","6,962.98","6,955.21","7,049.83","6,955.21","797.99M","0.11%"
"2018년 10월 23일","6,955.21","7,042.80","7,042.80","6,928.65","1.01B","-1.24%"
"2018년 10월 22일","7,042.80","7,049.80","7,114.12","7,042.05","806.70M","-0.10%"
"2018년 10월 19일","7,049.80","7,026.99","7,070.38","7,012.56","800.35M","0.32%"
"2018년 10월 18일","7,026.99","7,054.60","7,078.76","7,026.74","692.86M","-0.39%"
"2018년 10월 17일","7,054.60","7,059.40","7,089.03","7,019.41","707.14M","-0.07%"
"2018년 10월 16일","7,059.40","7,029.22","7,062.08","6,998.93","786.10M","0.43%"
"2018년 10월 15일","7,029.22","6,995.91","7,038.23","6,961.28","674.96M","0.48%"
"2018년 10월 12일","6,995.91","7,006.93","7,073.99","6,994.78","903.68M","-0.16%"
"2018년 10월 11일","7,006.93","7,145.74","7,145.74","6,998.02","1.21B","-1.94%"
"2018년 10월 10일","7,145.74","7,237.59","7,242.31","7,145.74","1.06B","-1.27%"
"2018년 10월 09일","7,237.59","7,233.33","7,247.64","7,184.28","789.69M","0.06%"
"2018년 10월 08일","7,233.33","7,318.54","7,319.84","7,233.33","695.80M","-1.16%"
"2018년 10월 05일","7,318.54","7,418.34","7,421.12","7,318.54","758.63M","-1.35%"
"2018년 10월 04일","7,418.34","7,510.28","7,510.28","7,411.31","826.76M","-1.22%"
"2018년 10월 03일","7,510.28","7,474.55","7,524.06","7,474.55","849.12M","0.48%"
"2018년 10월 02일","7,474.55","7,495.67","7,495.67","7,444.80","843.12M","-0.28%"
"2018년 10월 01일","7,495.67","7,510.20","7,526.20","7,466.67","746.18M","-0.19%"
"2018년 09월 28일","7,510.20","7,545.44","7,548.36","7,474.67","943.92M","-0.47%"
"2018년 09월 27일","7,545.44","7,511.49","7,552.02","7,490.94","666.22M","0.45%"
"2018년 09월 26일","7,511.49","7,507.56","7,522.06","7,490.20","693.15M","0.05%"
"2018년 09월 25일","7,507.56","7,458.41","7,515.94","7,455.22","791.70M","0.66%"
"2018년 09월 24일","7,458.41","7,490.23","7,491.25","7,450.53","710.21M","-0.42%"
"2018년 09월 21일","7,490.23","7,367.32","7,495.26","7,367.32","1.55B","1.67%"
"2018년 09월 20일","7,367.32","7,331.12","7,368.43","7,324.01","891.66M","0.49%"
"2018년 09월 19일","7,331.12","7,300.23","7,346.11","7,279.92","785.95M","0.42%"
"2018년 09월 18일","7,300.23","7,302.10","7,320.07","7,281.98","722.03M","-0.03%"
"2018년 09월 17일","7,302.10","7,304.04","7,318.77","7,267.83","640.19M","-0.03%"
"2018년 09월 14일","7,304.04","7,281.57","7,323.83","7,281.57","595.14M","0.31%"
"2018년 09월 13일","7,281.57","7,313.36","7,319.57","7,275.14","681.15M","-0.43%"
"2018년 09월 12일","7,313.36","7,273.54","7,325.25","7,250.84","698.11M","0.55%"
"2018년 09월 11일","7,273.54","7,279.30","7,280.48","7,220.50","664.03M","-0.08%"
"2018년 09월 10일","7,279.30","7,277.70","7,307.85","7,256.51","717.86M","0.02%"
"2018년 09월 07일","7,277.70","7,318.96","7,328.30","7,227.07","889.09M","-0.56%"
"2018년 09월 06일","7,318.96","7,383.28","7,397.74","7,313.12","743.69M","-0.87%"
"2018년 09월 05일","7,383.28","7,457.86","7,457.86","7,357.98","792.99M","-1.00%"
"2018년 09월 04일","7,457.86","7,504.60","7,535.12","7,437.65","672.99M","-0.62%"
"2018년 09월 03일","7,504.60","7,432.42","7,516.06","7,432.18","468.85M","0.97%"
"2018년 08월 31일","7,432.42","7,516.03","7,516.46","7,428.67","838.07M","-1.11%"
"2018년 08월 30일","7,516.03","7,563.21","7,563.21","7,497.54","642.44M","-0.62%"
"2018년 08월 29일","7,563.21","7,617.22","7,635.74","7,545.08","709.98M","-0.71%"
"2018년 08월 28일","7,617.22","7,577.49","7,636.72","7,577.49","603.83M","0.52%"
"2018년 08월 24일","7,577.49","7,563.22","7,587.19","7,557.67","523.57M","0.19%"
"2018년 08월 23일","7,563.22","7,574.24","7,602.10","7,560.85","592.64M","-0.15%"
"2018년 08월 22일","7,574.24","7,565.70","7,607.23","7,531.24","630.16M","0.11%"
"2018년 08월 21일","7,565.70","7,591.26","7,601.65","7,557.34","560.35M","-0.34%"
"2018년 08월 20일","7,591.26","7,558.59","7,616.15","7,558.59","576.84M","0.43%"
"2018년 08월 17일","7,558.59","7,556.38","7,577.68","7,514.26","621.37M","0.03%"
"2018년 08월 16일","7,556.38","7,497.87","7,565.18","7,497.87","795.28M","0.78%"
"2018년 08월 15일","7,497.87","7,611.64","7,632.07","7,477.05","994.26M","-1.49%"
"2018년 08월 14일","7,611.64","7,642.45","7,665.24","7,599.66","787.26M","-0.40%"
"2018년 08월 13일","7,642.45","7,667.01","7,667.33","7,614.48","612.15M","-0.32%"
"2018년 08월 10일","7,667.01","7,741.77","7,741.77","7,657.72","684.69M","-0.97%"
"2018년 08월 09일","7,741.77","7,776.65","7,776.77","7,714.52","582.94M","-0.45%"
"2018년 08월 08일","7,776.65","7,718.48","7,790.17","7,707.30","621.15M","0.75%"
"2018년 08월 07일","7,718.48","7,663.78","7,752.08","7,663.20","696.34M","0.71%"
"2018년 08월 06일","7,663.78","7,659.10","7,681.86","7,636.60","838.43M","0.06%"
"2018년 08월 03일","7,659.10","7,575.93","7,665.16","7,575.93","670.04M","1.10%"
"2018년 08월 02일","7,575.93","7,652.91","7,652.91","7,549.34","1.04B","-1.01%"
"2018년 08월 01일","7,652.91","7,748.76","7,751.10","7,634.66","1.01B","-1.24%"
"2018년 07월 31일","7,748.76","7,700.85","7,782.90","7,695.76","943.37M","0.62%"
"2018년 07월 30일","7,700.85","7,701.31","7,718.06","7,659.91","755.66M","-0.01%"
"2018년 07월 27일","7,701.31","7,663.17","7,717.22","7,663.16","788.38M","0.50%"
"2018년 07월 26일","7,663.17","7,658.26","7,684.72","7,640.94","607.06M","0.06%"
"2018년 07월 25일","7,658.26","7,709.05","7,710.25","7,640.59","698.48M","-0.66%"
"2018년 07월 24일","7,709.05","7,655.79","7,740.64","7,648.59","878.89M","0.70%"
"2018년 07월 23일","7,655.79","7,678.79","7,678.79","7,621.75","591.25M","-0.30%"
"2018년 07월 20일","7,678.79","7,683.97","7,705.80","7,631.66","706.25M","-0.07%"
"2018년 07월 19일","7,683.97","7,676.28","7,702.85","7,660.02","716.90M","0.10%"
"2018년 07월 18일","7,676.28","7,626.33","7,685.68","7,625.75","671.52M","0.65%"
"2018년 07월 17일","7,626.33","7,600.45","7,641.10","7,581.83","746.77M","0.34%"
"2018년 07월 16일","7,600.45","7,661.87","7,667.71","7,564.96","608.96M","-0.80%"
"2018년 07월 13일","7,661.87","7,651.33","7,716.24","7,651.33","592.17M","0.14%"
"2018년 07월 12일","7,651.33","7,591.96","7,662.96","7,591.96","769.26M","0.78%"
"2018년 07월 11일","7,591.96","7,692.04","7,692.04","7,578.18","816.82M","-1.30%"
"2018년 07월 10일","7,692.04","7,687.99","7,715.07","7,677.06","723.21M","0.05%"
"2018년 07월 09일","7,687.99","7,617.70","7,697.46","7,617.70","697.51M","0.92%"
"2018년 07월 06일","7,617.70","7,603.22","7,631.19","7,569.70","684.00M","0.19%"
"2018년 07월 05일","7,603.22","7,573.09","7,624.82","7,572.69","631.12M","0.40%"
"2018년 07월 04일","7,573.09","7,593.29","7,593.29","7,560.81","591.92M","-0.27%"
"2018년 07월 03일","7,593.29","7,547.85","7,632.12","7,544.98","1.05B","0.60%"
"2018년 07월 02일","7,547.85","7,636.93","7,636.93","7,540.71","802.39M","-1.17%"
"2018년 06월 29일","7,636.93","7,615.63","7,706.64","7,615.63","926.73M","0.28%"
"2018년 06월 28일","7,615.63","7,621.69","7,632.17","7,576.01","815.21M","-0.08%"
"2018년 06월 27일","7,621.69","7,537.92","7,633.92","7,512.03","1.69B","1.11%"
"2018년 06월 26일","7,537.92","7,509.84","7,564.05","7,509.84","1.12B","0.37%"
"2018년 06월 25일","7,509.84","7,682.27","7,682.27","7,508.32","815.82M","-2.24%"
"2018년 06월 22일","7,682.27","7,556.44","7,689.44","7,556.20","738.42M","1.67%"
"2018년 06월 21일","7,556.44","7,627.40","7,670.78","7,548.12","801.61M","-0.93%"
"2018년 06월 20일","7,627.40","7,603.85","7,705.20","7,603.85","870.10M","0.31%"
"2018년 06월 19일","7,603.85","7,631.33","7,631.33","7,548.84","921.29M","-0.36%"
"2018년 06월 18일","7,631.33","7,633.91","7,645.47","7,601.60","683.91M","-0.03%"
"2018년 06월 15일","7,633.91","7,765.79","7,781.00","7,633.91","1.76B","-1.70%"
"2018년 06월 14일","7,765.79","7,703.71","7,793.45","7,650.16","1.15B","0.81%"
"2018년 06월 13일","7,703.71","7,703.81","7,746.70","7,677.17","877.98M","-0.00%"
"2018년 06월 12일","7,703.81","7,737.43","7,762.77","7,701.33","797.69M","-0.43%"
"2018년 06월 11일","7,737.43","7,681.07","7,756.02","7,681.07","758.83M","0.73%"
"2018년 06월 08일","7,681.07","7,704.40","7,714.32","7,637.52","778.85M","-0.30%"
"2018년 06월 07일","7,704.40","7,712.37","7,756.66","7,698.15","1.09B","-0.10%"
"2018년 06월 06일","7,712.37","7,686.80","7,730.48","7,671.62","909.67M","0.33%"
"2018년 06월 05일","7,686.80","7,741.29","7,744.46","7,686.61","962.54M","-0.70%"
"2018년 06월 04일","7,741.29","7,701.77","7,772.12","7,701.70","743.52M","0.51%"
"2018년 06월 01일","7,701.77","7,678.20","7,746.73","7,678.20","807.70M","0.31%"
"2018년 05월 31일","7,678.20","7,689.57","7,727.45","7,651.12","1.59B","-0.15%"
"2018년 05월 30일","7,689.57","7,632.64","7,689.57","7,618.12","950.54M","0.75%"
"2018년 05월 29일","7,632.64","7,730.28","7,730.28","7,610.66","1.33B","-1.26%"
"2018년 05월 25일","7,730.28","7,716.74","7,753.32","7,703.26","852.47M","0.18%"
"2018년 05월 24일","7,716.74","7,788.44","7,803.45","7,716.74","917.82M","-0.92%"
"2018년 05월 23일","7,788.44","7,877.45","7,877.45","7,765.32","944.43M","-1.13%"
"2018년 05월 22일","7,877.45","7,859.17","7,903.50","7,854.58","829.87M","0.23%"
"2018년 05월 21일","7,859.17","7,778.79","7,868.12","7,778.12","713.10M","1.03%"
"2018년 05월 18일","7,778.79","7,787.97","7,791.41","7,753.27","927.55M","-0.12%"
"2018년 05월 17일","7,787.97","7,734.20","7,788.23","7,713.85","802.62M","0.70%"
"2018년 05월 16일","7,734.20","7,722.98","7,745.53","7,717.76","959.90M","0.15%"
"2018년 05월 15일","7,722.98","7,710.98","7,752.02","7,687.49","1.06B","0.16%"
"2018년 05월 14일","7,710.98","7,724.55","7,727.96","7,688.57","772.86M","-0.18%"
"2018년 05월 11일","7,724.55","7,700.97","7,728.89","7,691.69","754.16M","0.31%"
"2018년 05월 10일","7,700.97","7,662.52","7,706.87","7,631.58","901.48M","0.50%"
"2018년 05월 09일","7,662.52","7,565.75","7,662.52","7,565.75","918.68M","1.28%"
"2018년 05월 08일","7,565.75","7,567.14","7,598.51","7,550.44","896.88M","-0.02%"
"2018년 05월 04일","7,567.14","7,502.69","7,570.22","7,502.69","886.34M","0.86%"
"2018년 05월 03일","7,502.69","7,543.20","7,555.18","7,492.39","745.26M","-0.54%"
"2018년 05월 02일","7,543.20","7,520.36","7,572.98","7,519.62","855.11M","0.30%"
"2018년 05월 01일","7,520.36","7,509.30","7,549.07","7,506.57","584.61M","0.15%"
"2018년 04월 30일","7,509.30","7,502.21","7,546.16","7,497.11","1.02B","0.09%"
"2018년 04월 27일","7,502.21","7,421.43","7,507.12","7,421.28","773.11M","1.09%"
"2018년 04월 26일","7,421.43","7,379.32","7,421.43","7,355.00","839.86M","0.57%"
"2018년 04월 25일","7,379.32","7,425.40","7,427.13","7,334.64","906.77M","-0.62%"
"2018년 04월 24일","7,425.40","7,398.87","7,439.58","7,397.29","862.03M","0.36%"
"2018년 04월 23일","7,398.87","7,368.17","7,404.11","7,359.73","799.46M","0.42%"
"2018년 04월 20일","7,368.17","7,328.92","7,368.17","7,323.31","792.27M","0.54%"
"2018년 04월 19일","7,328.92","7,317.34","7,340.73","7,309.42","811.86M","0.16%"
"2018년 04월 18일","7,317.34","7,226.05","7,325.59","7,226.05","904.18M","1.26%"
"2018년 04월 17일","7,226.05","7,198.20","7,240.41","7,189.85","735.88M","0.39%"
"2018년 04월 16일","7,198.20","7,264.56","7,265.83","7,195.46","889.30M","-0.91%"
"2018년 04월 13일","7,264.56","7,258.34","7,274.99","7,249.07","677.12M","0.09%"
"2018년 04월 12일","7,258.34","7,257.14","7,266.64","7,240.76","687.15M","0.02%"
"2018년 04월 11일","7,257.14","7,266.75","7,270.28","7,243.32","789.65M","-0.13%"
"2018년 04월 10일","7,266.75","7,194.75","7,266.75","7,194.75","778.17M","1.00%"
"2018년 04월 09일","7,194.75","7,183.64","7,209.68","7,145.57","691.58M","0.15%"
"2018년 04월 06일","7,183.64","7,199.50","7,214.02","7,163.11","676.29M","-0.22%"
"2018년 04월 05일","7,199.50","7,034.01","7,199.50","7,034.01","819.22M","2.35%"
"2018년 04월 04일","7,034.01","7,030.46","7,046.26","6,971.75","818.65M","0.05%"
"2018년 04월 03일","7,030.46","7,056.61","7,064.98","6,996.76","814.72M","-0.37%"
"2018년 03월 29일","7,056.61","7,044.74","7,109.93","7,042.73","900.25M","0.17%"
"2018년 03월 28일","7,044.74","7,000.14","7,044.74","6,923.33","785.93M","0.64%"
"2018년 03월 27일","7,000.14","6,888.69","7,042.37","6,888.69","712.08M","1.62%"
"2018년 03월 26일","6,888.69","6,921.94","6,958.47","6,866.94","788.73M","-0.48%"
"2018년 03월 23일","6,921.94","6,952.59","6,952.82","6,876.96","906.20M","-0.44%"
"2018년 03월 22일","6,952.59","7,038.97","7,038.97","6,914.45","887.62M","-1.23%"
"2018년 03월 21일","7,038.97","7,061.27","7,065.66","7,016.79","785.55M","-0.32%"
"2018년 03월 20일","7,061.27","7,042.93","7,081.50","7,042.60","764.83M","0.26%"
"2018년 03월 19일","7,042.93","7,164.14","7,164.19","7,034.91","750.73M","-1.69%"
"2018년 03월 16일","7,164.14","7,139.76","7,187.27","7,131.31","1.42B","0.34%"
"2018년 03월 15일","7,139.76","7,132.69","7,162.58","7,127.08","833.05M","0.10%"
"2018년 03월 14일","7,132.69","7,138.78","7,176.51","7,122.76","775.44M","-0.09%"
"2018년 03월 13일","7,138.78","7,214.76","7,224.13","7,125.60","790.45M","-1.05%"
"2018년 03월 12일","7,214.76","7,224.51","7,254.87","7,198.18","631.27M","-0.13%"
"2018년 03월 09일","7,224.51","7,203.24","7,225.28","7,189.74","671.26M","0.30%"
"2018년 03월 08일","7,203.24","7,157.84","7,212.14","7,145.70","734.71M","0.63%"
"2018년 03월 07일","7,157.84","7,146.75","7,180.71","7,109.56","889.06M","0.16%"
"2018년 03월 06일","7,146.75","7,115.98","7,197.80","7,115.60","810.45M","0.43%"
"2018년 03월 05일","7,115.98","7,069.90","7,119.21","7,062.13","956.92M","0.65%"
"2018년 03월 02일","7,069.90","7,175.64","7,175.64","7,063.42","938.59M","-1.47%"
"2018년 03월 01일","7,175.64","7,231.91","7,231.91","7,153.39","886.34M","-0.78%"
"2018년 02월 28일","7,231.91","7,282.45","7,293.36","7,231.91","948.41M","-0.69%"
"2018년 02월 27일","7,282.45","7,289.58","7,326.02","7,272.87","740.36M","-0.10%"
"2018년 02월 26일","7,289.58","7,244.41","7,312.98","7,244.31","603.89M","0.62%"
"2018년 02월 23일","7,244.41","7,252.39","7,262.05","7,220.81","695.74M","-0.11%"
"2018년 02월 22일","7,252.39","7,281.57","7,281.57","7,187.76","952.98M","-0.40%"
"2018년 02월 21일","7,281.57","7,246.77","7,291.80","7,220.55","930.80M","0.48%"
"2018년 02월 20일","7,246.77","7,247.66","7,264.78","7,202.14","699.56M","-0.01%"
"2018년 02월 19일","7,247.66","7,294.70","7,306.21","7,239.98","520.05M","-0.64%"
"2018년 02월 16일","7,294.70","7,234.81","7,307.97","7,234.81","671.91M","0.83%"
"2018년 02월 15일","7,234.81","7,213.97","7,267.96","7,206.69","770.03M","0.29%"
"2018년 02월 14일","7,213.97","7,168.01","7,243.15","7,145.73","969.40M","0.64%"
"2018년 02월 13일","7,168.01","7,177.06","7,202.99","7,165.83","740.99M","-0.13%"
"2018년 02월 12일","7,177.06","7,092.43","7,199.93","7,092.43","737.67M","1.19%"
"2018년 02월 09일","7,092.43","7,170.69","7,170.69","7,073.03","955.73M","-1.09%"
"2018년 02월 08일","7,170.69","7,279.42","7,279.42","7,161.31","1.00B","-1.49%"
"2018년 02월 07일","7,279.42","7,141.40","7,311.50","7,141.40","1.06B","1.93%"
"2018년 02월 06일","7,141.40","7,334.98","7,334.98","7,079.41","1.40B","-2.64%"
"2018년 02월 05일","7,334.98","7,443.43","7,443.43","7,334.79","916.49M","-1.46%"
"2018년 02월 02일","7,443.43","7,490.39","7,494.76","7,432.25","898.53M","-0.63%"
"2018년 02월 01일","7,490.39","7,533.55","7,554.73","7,476.51","899.49M","-0.57%"
"2018년 01월 31일","7,533.55","7,587.98","7,599.01","7,521.77","907.20M","-0.72%"
"2018년 01월 30일","7,587.98","7,671.53","7,671.67","7,587.12","823.71M","-1.09%"
"2018년 01월 29일","7,671.53","7,665.54","7,689.15","7,663.93","631.88M","0.08%"
"2018년 01월 26일","7,665.54","7,615.84","7,667.40","7,615.84","735.67M","0.65%"
"2018년 01월 25일","7,615.84","7,643.43","7,662.35","7,608.53","735.31M","-0.36%"
"2018년 01월 24일","7,643.43","7,731.83","7,731.98","7,643.43","769.85M","-1.14%"
"2018년 01월 23일","7,731.83","7,715.44","7,745.22","7,710.03","765.38M","0.21%"
"2018년 01월 22일","7,715.44","7,730.79","7,739.35","7,703.67","752.61M","-0.20%"
"2018년 01월 19일","7,730.79","7,700.96","7,731.82","7,694.66","820.00M","0.39%"
"2018년 01월 18일","7,700.96","7,725.43","7,739.54","7,683.71","789.20M","-0.32%"
"2018년 01월 17일","7,725.43","7,755.93","7,755.93","7,711.11","847.95M","-0.39%"
"2018년 01월 16일","7,755.93","7,769.14","7,791.83","7,740.55","849.62M","-0.17%"
"2018년 01월 15일","7,769.14","7,778.64","7,783.61","7,763.43","568.97M","-0.12%"
"2018년 01월 12일","7,778.64","7,762.94","7,792.56","7,752.63","1.17B","0.20%"
"2018년 01월 11일","7,762.94","7,748.51","7,768.96","7,734.64","1.01B","0.19%"
"2018년 01월 10일","7,748.51","7,731.02","7,756.11","7,716.21","885.66M","0.23%"
"2018년 01월 09일","7,731.02","7,696.51","7,733.12","7,696.50","728.23M","0.45%"
"2018년 01월 08일","7,696.51","7,724.22","7,733.39","7,691.77","654.44M","-0.36%"
"2018년 01월 05일","7,724.22","7,695.88","7,727.73","7,689.81","655.71M","0.37%"
"2018년 01월 04일","7,695.88","7,671.11","7,702.51","7,671.11","727.69M","0.32%"
"2018년 01월 03일","7,671.11","7,648.10","7,689.86","7,640.53","589.34M","0.30%"
"2018년 01월 02일","7,648.10","7,687.77","7,691.34","7,624.14","594.07M","-0.52%"
