"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 02월 01일","102.78","103.78","104.10","102.35","35.54M","-1.58%"
"2019년 01월 31일","104.43","103.80","105.22","103.18","55.64M","-1.83%"
"2019년 01월 30일","106.38","104.62","106.38","104.33","49.47M","3.34%"
"2019년 01월 29일","102.94","104.88","104.97","102.17","31.49M","-2.04%"
"2019년 01월 28일","105.08","106.26","106.48","104.66","29.48M","-1.95%"
"2019년 01월 25일","107.17","107.24","107.88","106.59","31.22M","0.91%"
"2019년 01월 24일","106.20","106.86","107.00","105.34","23.16M","-0.48%"
"2019년 01월 23일","106.71","106.12","107.04","105.34","25.87M","0.97%"
"2019년 01월 22일","105.68","106.75","107.10","104.86","32.37M","-1.88%"
"2019년 01월 18일","107.71","107.46","107.90","105.91","37.43M","1.50%"
"2019년 01월 17일","106.12","105.00","106.62","104.76","28.39M","0.70%"
"2019년 01월 16일","105.38","105.26","106.25","104.96","29.85M","0.35%"
"2019년 01월 15일","105.01","102.51","105.05","101.88","31.59M","2.90%"
"2019년 01월 14일","102.05","101.90","102.87","101.26","28.44M","-0.73%"
"2019년 01월 11일","102.80","103.19","103.44","101.64","28.31M","-0.77%"
"2019년 01월 10일","103.60","103.22","103.75","102.38","30.07M","-0.64%"
"2019년 01월 09일","104.27","103.86","104.88","103.24","32.28M","1.43%"
"2019년 01월 08일","102.80","103.04","103.97","101.71","31.51M","0.73%"
"2019년 01월 07일","102.06","101.64","103.27","100.98","35.66M","0.13%"
"2019년 01월 04일","101.93","99.72","102.51","98.93","44.06M","4.65%"
"2019년 01월 03일","97.40","100.10","100.19","97.20","42.58M","-3.68%"
"2019년 01월 02일","101.12","99.55","101.75","98.94","35.33M","-0.44%"
"2018년 12월 31일","101.57","101.29","102.40","100.44","33.17M","1.18%"
"2018년 12월 28일","100.39","102.09","102.41","99.52","38.17M","-0.78%"
"2018년 12월 27일","101.18","99.30","101.19","96.40","49.50M","0.62%"
"2018년 12월 26일","100.56","95.14","100.69","93.96","51.63M","6.83%"
"2018년 12월 24일","94.13","97.68","97.97","93.98","43.94M","-4.17%"
"2018년 12월 21일","98.23","101.63","103.00","97.46","111.24M","-3.23%"
"2018년 12월 20일","101.51","103.05","104.31","98.78","70.33M","-2.10%"
"2018년 12월 19일","103.69","103.65","106.88","101.35","68.20M","-0.27%"
"2018년 12월 18일","103.97","103.75","104.51","102.52","49.32M","1.05%"
"2018년 12월 17일","102.89","105.41","105.80","101.71","56.96M","-2.96%"
"2018년 12월 14일","106.03","108.25","109.26","105.50","47.04M","-3.12%"
"2018년 12월 13일","109.45","109.58","110.87","108.63","31.33M","0.34%"
"2018년 12월 12일","109.08","110.89","111.27","109.04","36.18M","0.45%"
"2018년 12월 11일","108.59","109.80","110.95","107.44","42.38M","0.93%"
"2018년 12월 10일","107.59","104.80","107.98","103.89","40.80M","2.64%"
"2018년 12월 07일","104.82","108.38","109.45","104.30","45.04M","-4.00%"
"2018년 12월 06일","109.19","105.82","109.24","105.00","49.11M","0.62%"
"2018년 12월 04일","108.52","111.94","112.64","108.21","45.20M","-3.18%"
"2018년 12월 03일","112.09","113.00","113.42","110.73","34.73M","1.08%"
"2018년 11월 30일","110.89","110.70","110.97","109.36","33.67M","0.64%"
"2018년 11월 29일","110.19","110.33","111.11","109.03","28.12M","-0.84%"
"2018년 11월 28일","111.12","107.89","111.33","107.86","46.79M","3.71%"
"2018년 11월 27일","107.14","106.27","107.33","105.36","29.12M","0.63%"
"2018년 11월 26일","106.47","104.79","106.63","104.58","32.34M","3.30%"
"2018년 11월 23일","103.07","102.17","103.81","102.00","13.82M","-0.04%"
"2018년 11월 21일","103.11","103.60","104.43","102.24","28.13M","1.38%"
"2018년 11월 20일","101.71","101.80","102.97","99.35","64.05M","-2.78%"
"2018년 11월 19일","104.62","108.27","108.56","103.55","44.77M","-3.39%"
"2018년 11월 16일","108.29","107.08","108.88","106.80","33.50M","0.94%"
"2018년 11월 15일","107.28","104.99","107.80","103.91","38.51M","2.20%"
"2018년 11월 14일","104.97","108.10","108.26","104.47","39.50M","-1.84%"
"2018년 11월 13일","106.94","107.55","108.74","106.64","35.37M","0.07%"
"2018년 11월 12일","106.87","109.42","109.96","106.10","33.62M","-2.46%"
"2018년 11월 09일","109.57","110.85","111.45","108.76","32.04M","-1.95%"
"2018년 11월 08일","111.75","111.80","112.21","110.91","25.64M","-0.19%"
"2018년 11월 07일","111.96","109.44","112.24","109.40","37.90M","3.94%"
"2018년 11월 06일","107.72","107.38","108.84","106.28","24.34M","0.20%"
"2018년 11월 05일","107.51","106.37","107.74","105.90","27.92M","1.27%"
"2018년 11월 02일","106.16","106.48","107.32","104.97","37.68M","0.23%"
"2018년 11월 01일","105.92","107.05","107.32","105.53","33.38M","-0.83%"
"2018년 10월 31일","106.81","105.44","108.14","105.39","51.06M","2.97%"
"2018년 10월 30일","103.73","103.66","104.38","100.11","65.35M","-0.12%"
"2018년 10월 29일","103.85","108.11","108.70","101.63","55.16M","-2.91%"
"2018년 10월 26일","106.96","105.69","108.75","104.76","55.52M","-1.24%"
"2018년 10월 25일","108.30","106.55","109.27","106.15","61.65M","5.84%"
"2018년 10월 24일","102.32","108.41","108.49","101.59","63.90M","-5.35%"
"2018년 10월 23일","108.10","107.77","108.97","105.11","43.77M","-1.40%"
"2018년 10월 22일","109.63","109.32","110.54","108.24","26.55M","0.89%"
"2018년 10월 19일","108.66","108.93","110.86","108.21","32.79M","0.15%"
"2018년 10월 18일","108.50","110.10","110.53","107.83","32.51M","-2.00%"
"2018년 10월 17일","110.71","111.68","111.81","109.55","26.55M","-0.26%"
"2018년 10월 16일","111.00","109.54","111.41","108.95","31.61M","3.16%"
"2018년 10월 15일","107.60","108.91","109.48","106.95","32.07M","-1.80%"
"2018년 10월 12일","109.57","109.01","111.24","107.12","47.74M","3.46%"
"2018년 10월 11일","105.91","105.35","108.93","104.20","63.90M","-0.24%"
"2018년 10월 10일","106.16","111.24","111.50","105.79","61.38M","-5.43%"
"2018년 10월 09일","112.26","111.14","113.08","110.80","26.20M","1.27%"
"2018년 10월 08일","110.85","111.66","112.03","109.34","29.64M","-1.14%"
"2018년 10월 05일","112.13","112.63","113.17","110.64","29.07M","-0.59%"
"2018년 10월 04일","112.79","114.61","114.76","111.63","34.82M","-2.07%"
"2018년 10월 03일","115.17","115.42","116.18","114.93","16.65M","0.02%"
"2018년 10월 02일","115.15","115.30","115.84","114.44","20.79M","-0.40%"
"2018년 10월 01일","115.61","114.75","115.68","114.73","18.88M","1.08%"
"2018년 09월 28일","114.37","114.19","114.57","113.68","21.65M","-0.03%"
"2018년 09월 27일","114.41","114.78","114.91","114.20","19.09M","0.38%"
"2018년 09월 26일","113.98","114.47","115.06","113.74","19.35M","-0.41%"
"2018년 09월 25일","114.45","114.80","115.10","113.75","22.67M","-0.19%"
"2018년 09월 24일","114.67","113.03","114.90","112.22","27.33M","0.36%"
"2018년 09월 21일","114.26","114.00","115.29","113.51","71.23M","0.61%"
"2018년 09월 20일","113.57","112.28","113.80","111.93","23.71M","1.67%"
"2018년 09월 19일","111.70","113.05","113.32","111.03","21.73M","-1.33%"
"2018년 09월 18일","113.21","112.19","113.69","111.72","22.17M","0.95%"
"2018년 09월 17일","112.14","113.69","113.70","111.86","20.74M","-1.08%"
"2018년 09월 14일","113.37","113.36","113.73","112.44","19.12M","0.41%"
"2018년 09월 13일","112.91","112.12","113.72","112.12","26.06M","1.07%"
"2018년 09월 12일","111.71","111.43","111.85","110.51","18.89M","0.42%"
"2018년 09월 11일","111.24","108.90","111.59","108.89","24.30M","1.70%"
"2018년 09월 10일","109.38","108.84","109.64","108.36","20.73M","1.08%"
"2018년 09월 07일","108.21","108.23","108.72","107.23","22.50M","-0.49%"
"2018년 09월 06일","108.74","108.25","108.99","107.51","23.48M","0.23%"
"2018년 09월 05일","108.49","111.01","111.42","108.10","32.87M","-2.88%"
"2018년 09월 04일","111.71","110.85","111.95","110.22","22.63M","-0.55%"
"2018년 08월 31일","112.33","111.69","112.78","111.52","23.22M","0.34%"
"2018년 08월 30일","111.95","111.67","112.61","111.44","22.80M","-0.06%"
"2018년 08월 29일","112.02","110.45","112.03","110.27","20.82M","1.60%"
"2018년 08월 28일","110.26","109.94","110.50","109.79","19.15M","0.60%"
"2018년 08월 27일","109.60","109.27","109.64","108.51","19.66M","1.11%"
"2018년 08월 24일","108.40","107.67","108.56","107.56","17.23M","0.78%"
"2018년 08월 23일","107.56","107.15","108.18","106.87","18.17M","0.47%"
"2018년 08월 22일","107.06","105.85","107.34","105.78","18.00M","1.02%"
"2018년 08월 21일","105.98","106.92","107.35","105.85","22.88M","-0.83%"
"2018년 08월 20일","106.87","107.51","107.90","106.48","17.91M","-0.66%"
"2018년 08월 17일","107.58","107.36","107.90","106.69","18.06M","-0.06%"
"2018년 08월 16일","107.64","108.30","108.86","107.30","21.38M","-0.02%"
"2018년 08월 15일","107.66","108.49","108.98","106.82","29.98M","-1.73%"
"2018년 08월 14일","109.56","108.56","109.75","108.04","16.79M","1.25%"
"2018년 08월 13일","108.21","109.24","109.58","108.10","18.47M","-0.72%"
"2018년 08월 10일","109.00","109.42","109.69","108.38","18.18M","-0.61%"
"2018년 08월 09일","109.67","109.71","110.16","109.60","13.68M","0.16%"
"2018년 08월 08일","109.49","109.33","109.75","108.76","15.49M","0.56%"
"2018년 08월 07일","108.88","108.56","109.10","108.17","16.08M","0.69%"
"2018년 08월 06일","108.13","108.12","108.42","107.56","20.27M","0.08%"
"2018년 08월 03일","108.04","107.80","108.05","106.82","18.66M","0.44%"
"2018년 08월 02일","107.57","105.40","108.09","104.84","26.10M","1.21%"
"2018년 08월 01일","106.28","106.03","106.45","105.42","23.63M","0.19%"
"2018년 07월 31일","106.08","106.49","106.72","105.38","27.66M","0.67%"
"2018년 07월 30일","105.37","107.19","107.53","104.76","34.67M","-2.15%"
"2018년 07월 27일","107.68","110.18","110.18","106.14","37.01M","-1.77%"
"2018년 07월 26일","109.62","110.74","111.00","109.50","31.37M","-1.09%"
"2018년 07월 25일","110.83","107.95","111.15","107.60","30.80M","2.94%"
"2018년 07월 24일","107.66","108.57","108.82","107.26","26.32M","-0.29%"
"2018년 07월 23일","107.97","106.30","108.14","106.13","29.71M","1.60%"
"2018년 07월 20일","106.27","108.08","108.20","106.08","56.04M","1.79%"
"2018년 07월 19일","104.40","104.93","105.31","103.89","40.17M","-0.68%"
"2018년 07월 18일","105.12","105.94","106.05","104.72","29.49M","-0.78%"
"2018년 07월 17일","105.95","104.61","106.50","104.32","25.90M","0.99%"
"2018년 07월 16일","104.91","105.40","105.82","104.52","21.79M","-0.49%"
"2018년 07월 13일","105.43","104.37","105.60","104.09","24.65M","1.19%"
"2018년 07월 12일","104.19","102.77","104.41","102.73","24.34M","2.17%"
"2018년 07월 11일","101.98","101.15","102.34","101.10","19.64M","-0.14%"
"2018년 07월 10일","102.12","102.00","102.51","101.86","19.29M","0.27%"
"2018년 07월 09일","101.85","101.65","102.25","101.25","18.21M","0.68%"
"2018년 07월 06일","101.16","99.89","101.43","99.67","19.23M","1.40%"
"2018년 07월 05일","99.76","99.50","99.92","99.03","18.98M","0.72%"
"2018년 07월 03일","99.05","100.48","100.63","98.94","14.67M","-0.96%"
"2018년 07월 02일","100.01","98.10","100.06","98.00","19.56M","1.42%"
"2018년 06월 29일","98.61","98.93","99.91","98.33","28.05M","-0.02%"
"2018년 06월 28일","98.63","97.38","99.11","97.26","26.65M","1.12%"
"2018년 06월 27일","97.54","99.58","100.02","97.40","31.30M","-1.55%"
"2018년 06월 26일","99.08","98.82","100.08","98.75","26.90M","0.70%"
"2018년 06월 25일","98.39","100.00","100.11","97.30","35.43M","-2.01%"
"2018년 06월 22일","100.41","100.41","100.77","99.62","38.92M","-0.72%"
"2018년 06월 21일","101.14","102.08","102.46","100.88","23.20M","-0.72%"
"2018년 06월 20일","101.87","101.37","102.52","101.12","26.18M","1.00%"
"2018년 06월 19일","100.86","99.65","101.00","99.50","28.65M","0.00%"
"2018년 06월 18일","100.86","100.01","101.11","99.42","23.59M","0.73%"
"2018년 06월 15일","100.13","101.51","101.53","100.07","65.74M","-1.27%"
"2018년 06월 14일","101.42","101.65","102.03","101.00","25.69M","0.57%"
"2018년 06월 13일","100.85","101.72","102.01","100.56","29.49M","-0.45%"
"2018년 06월 12일","101.31","101.10","101.45","100.75","18.33M","0.26%"
"2018년 06월 11일","101.05","101.37","101.59","100.67","23.49M","-0.57%"
"2018년 06월 08일","101.63","101.09","101.95","100.54","22.17M","0.74%"
"2018년 06월 07일","100.88","102.65","102.69","100.38","28.23M","-1.57%"
"2018년 06월 06일","102.49","102.48","102.60","101.90","21.12M","0.29%"
"2018년 06월 05일","102.19","102.00","102.33","101.53","23.51M","0.51%"
"2018년 06월 04일","101.67","101.26","101.86","100.85","27.28M","0.87%"
