"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 01월 20일","4.2835","4.4576","4.5916","4.0496","24.17M","-3.91%"
"2019년 01월 19일","4.4576","4.2577","4.6540","4.2576","17.95M","4.69%"
"2019년 01월 18일","4.2579","4.3641","4.5551","4.2540","20.75M","-2.25%"
"2019년 01월 17일","4.3560","4.2116","4.6406","4.0758","14.54M","3.23%"
"2019년 01월 16일","4.2198","4.3037","4.5341","4.1937","12.66M","-1.76%"
"2019년 01월 15일","4.2952","4.3068","4.5483","4.0736","15.34M","-0.27%"
"2019년 01월 14일","4.3068","4.3088","4.5301","4.1157","8.56M","-0.05%"
"2019년 01월 13일","4.3088","4.5033","4.5786","4.1413","6.06M","-4.36%"
"2019년 01월 12일","4.5050","4.3728","4.6830","4.3208","5.21M","3.01%"
"2019년 01월 11일","4.3732","4.3321","4.4703","4.2992","7.62M","0.95%"
"2019년 01월 10일","4.3321","4.9045","5.0000","4.1268","9.57M","-11.67%"
"2019년 01월 09일","4.9045","4.9004","5.0185","4.8836","7.89M","0.08%"
"2019년 01월 08일","4.9003","4.8209","5.0896","4.6126","8.36M","1.64%"
"2019년 01월 07일","4.8215","5.3905","5.4125","4.5102","8.43M","-10.56%"
"2019년 01월 06일","5.3906","5.0483","5.4678","5.0367","7.02M","6.77%"
"2019년 01월 05일","5.0486","5.1966","5.3015","4.9904","4.28M","-2.86%"
"2019년 01월 04일","5.1974","4.9956","5.2616","4.9461","10.17M","4.03%"
"2019년 01월 03일","4.9962","5.3279","5.3491","4.5627","6.75M","-6.24%"
"2019년 01월 02일","5.3287","5.2254","5.3988","4.5611","7.87M","2.27%"
"2019년 01월 01일","5.2102","4.9527","5.2419","4.4487","7.68M","5.20%"
"2018년 12월 31일","4.9527","5.2072","5.2579","4.4579","10.12M","-4.89%"
"2018년 12월 30일","5.2074","5.0282","5.3141","4.5536","7.38M","3.33%"
"2018년 12월 29일","5.0394","5.1995","5.3589","4.5578","8.03M","-3.08%"
"2018년 12월 28일","5.1995","4.7253","5.3697","4.5309","8.51M","10.02%"
"2018년 12월 27일","4.7259","5.4048","6.3751","4.6290","12.67M","-12.63%"
"2018년 12월 26일","5.4089","4.6639","6.3657","4.3060","10.44M","15.98%"
"2018년 12월 25일","4.6636","5.0698","5.0710","4.2989","7.25M","-8.01%"
"2018년 12월 24일","5.0695","4.8472","6.5374","4.5235","8.84M","4.58%"
"2018년 12월 23일","4.8475","4.6123","4.9392","4.4039","7.48M","5.10%"
"2018년 12월 22일","4.6123","4.4866","4.7800","4.2391","6.81M","2.81%"
"2018년 12월 21일","4.4862","4.7181","4.8330","4.2932","5.75M","-4.92%"
"2018년 12월 20일","4.7181","4.3222","4.8532","4.1203","8.23M","9.15%"
"2018년 12월 19일","4.3227","4.1532","4.7302","4.0249","10.37M","4.08%"
"2018년 12월 18일","4.1532","3.9621","4.4077","3.3622","10.52M","4.82%"
"2018년 12월 17일","3.9622","3.5951","4.3382","3.5930","12.38M","10.21%"
"2018년 12월 16일","3.5951","3.5972","3.7772","3.1160","14.32M","-0.06%"
"2018년 12월 15일","3.5972","3.7060","3.7388","3.1769","11.29M","-2.93%"
"2018년 12월 14일","3.7058","3.8561","3.8578","3.1672","13.88M","-3.89%"
"2018년 12월 13일","3.8560","3.8673","4.1794","3.7310","10.99M","-0.28%"
"2018년 12월 12일","3.8669","3.6894","4.0716","3.4647","4.86M","3.69%"
"2018년 12월 11일","3.7294","3.8514","4.2028","3.5088","6.06M","-3.14%"
"2018년 12월 10일","3.8503","3.9226","4.1979","3.4663","6.08M","-1.84%"
"2018년 12월 09일","3.9226","3.6998","4.3167","3.5491","6.92M","6.03%"
"2018년 12월 08일","3.6996","3.8370","4.0130","3.4282","8.96M","-3.57%"
"2018년 12월 07일","3.8367","3.5170","3.9879","3.2615","9.40M","9.34%"
"2018년 12월 06일","3.5089","4.0237","4.2177","3.3941","5.71M","-12.80%"
"2018년 12월 05일","4.0240","4.4140","4.4868","3.9968","4.82M","-8.82%"
"2018년 12월 04일","4.4130","4.5250","4.7817","4.3391","4.25M","-2.48%"
"2018년 12월 03일","4.5250","5.1915","28.5496","-6.5030","4.91M","-12.84%"
"2018년 12월 02일","5.1917","4.8451","5.3519","4.8164","4.61M","7.11%"
"2018년 12월 01일","4.8469","4.6244","5.1435","4.3238","4.18M","4.78%"
"2018년 11월 30일","4.6260","4.9307","5.2739","4.3738","3.83M","-6.15%"
"2018년 11월 29일","4.9292","5.0020","5.2145","4.7873","3.46M","-1.39%"
"2018년 11월 28일","4.9987","4.5750","5.1243","4.4859","4.71M","9.26%"
"2018년 11월 27일","4.5750","4.3764","4.8113","4.1626","4.44M","4.73%"
"2018년 11월 26일","4.3683","4.8376","5.0194","4.1921","5.75M","-9.64%"
"2018년 11월 25일","4.8341","4.8280","5.0205","4.2482","6.36M","0.11%"
"2018년 11월 24일","4.8287","5.2554","5.4075","4.4485","4.35M","-8.09%"
"2018년 11월 23일","5.2538","5.2882","5.4366","4.9881","3.86M","-0.67%"
"2018년 11월 22일","5.2894","5.8194","5.8731","5.1009","2.29M","-9.11%"
"2018년 11월 21일","5.8196","5.3821","5.9739","5.2346","4.20M","3.36%"
"2018년 11월 20일","5.6302","5.7633","7.3965","4.4516","13.50M","-3.92%"
"2018년 11월 19일","5.8602","7.5021","9.3244","4.3975","11.06M","-21.96%"
"2018년 11월 18일","7.5096","7.4461","7.6989","3.0058","6.62M","0.86%"
"2018년 11월 17일","7.4454","7.5281","7.6777","2.7477","6.49M","-1.09%"
"2018년 11월 16일","7.5276","7.8586","7.9427","2.7055","6.81M","-4.20%"
"2018년 11월 15일","7.8577","8.1502","8.1602","4.5578","10.45M","-3.50%"
"2018년 11월 14일","8.1422","9.1783","9.6391","2.5894","12.79M","-11.44%"
"2018년 11월 13일","9.1943","8.6546","9.4795","8.5930","6.00M","6.53%"
"2018년 11월 12일","8.6304","8.6398","9.7191","8.6089","5.98M","-0.12%"
"2018년 11월 11일","8.6405","9.4829","9.5283","8.5755","6.13M","-8.97%"
"2018년 11월 10일","9.4919","9.7434","10.4323","9.1521","5.67M","-4.00%"
"2018년 11월 09일","9.8871","9.4752","10.4447","9.1623","6.03M","4.35%"
"2018년 11월 08일","9.4752","9.7114","9.7708","9.1828","6.20M","-2.43%"
"2018년 11월 07일","9.7109","10.0163","10.4114","9.2536","6.62M","-3.05%"
"2018년 11월 06일","10.0163","9.1718","10.4548","9.1643","6.88M","9.19%"
"2018년 11월 05일","9.1731","9.5233","9.8410","9.1539","6.21M","-3.67%"
"2018년 11월 04일","9.5229","9.1155","10.2377","8.5980","6.43M","4.47%"
"2018년 11월 03일","9.1152","9.1809","9.1901","8.5923","5.97M","-0.81%"
"2018년 11월 02일","9.1898","9.0725","9.2216","8.5985","5.98M","1.29%"
"2018년 11월 01일","9.0725","9.0447","9.1089","8.5644","5.77M","0.31%"
"2018년 10월 31일","9.0447","9.0117","9.1801","8.7405","6.23M","0.55%"
"2018년 10월 30일","8.9949","8.9862","9.3075","8.6850","6.03M","0.42%"
"2018년 10월 29일","8.9570","9.6041","10.0263","8.7452","6.99M","-6.74%"
"2018년 10월 28일","9.6041","10.1448","10.2229","9.1489","4.45M","-5.33%"
"2018년 10월 27일","10.1449","9.6960","10.2342","9.3942","5.69M","4.53%"
"2018년 10월 26일","9.7049","10.0302","10.2173","9.1710","6.03M","-3.24%"
"2018년 10월 25일","10.0302","9.7775","10.6755","9.1991","5.86M","2.59%"
"2018년 10월 24일","9.7775","9.9378","10.1233","9.2902","6.15M","-1.61%"
"2018년 10월 23일","9.9378","10.0796","10.2447","9.2801","6.48M","-1.39%"
"2018년 10월 22일","10.0777","9.4481","10.3071","9.4441","2.46M","6.66%"
"2018년 10월 21일","9.4484","9.4167","10.0553","9.1667","5.79M","0.81%"
"2018년 10월 20일","9.3729","9.8780","10.0915","9.1685","5.76M","-4.77%"
"2018년 10월 19일","9.8425","9.9497","10.0727","9.2252","5.81M","-1.08%"
"2018년 10월 18일","9.9499","10.0178","10.2323","9.2230","6.25M","-0.73%"
"2018년 10월 17일","10.0234","9.7847","10.0623","9.4394","6.40M","2.63%"
"2018년 10월 16일","9.7663","9.8732","10.2704","9.4822","5.99M","-1.09%"
"2018년 10월 15일","9.8739","9.5303","10.2238","9.2470","9.29M","3.61%"
"2018년 10월 14일","9.5301","9.5807","9.7807","9.2332","5.97M","-0.17%"
"2018년 10월 13일","9.5467","9.2826","9.9554","9.0152","6.19M","2.86%"
"2018년 10월 12일","9.2816","7.7272","9.7411","6.4841","6.94M","19.00%"
"2018년 10월 11일","7.7998","10.8500","10.9018","4.6750","9.05M","-28.17%"
"2018년 10월 10일","10.8580","11.0703","11.1324","10.7721","6.06M","-1.77%"
"2018년 10월 09일","11.0536","11.0253","11.1276","10.7672","4.69M","0.26%"
"2018년 10월 08일","11.0249","10.8413","11.1245","10.7741","6.13M","1.62%"
"2018년 10월 07일","10.8495","11.0129","11.0493","10.7182","6.03M","-1.48%"
"2018년 10월 06일","11.0129","11.1357","11.1463","10.7824","6.73M","-1.08%"
"2018년 10월 05일","11.1337","11.2468","11.2703","11.1157","1.94M","-1.01%"
"2018년 10월 04일","11.2468","11.1402","11.6158","10.8432","5.14M","1.04%"
"2018년 10월 03일","11.1309","11.1056","11.1918","10.9188","6.75M","0.25%"
"2018년 10월 02일","11.1026","11.2308","11.6952","11.0566","6.56M","-1.07%"
"2018년 10월 01일","11.2226","11.3253","11.6641","11.0948","1.59M","-0.91%"
"2018년 09월 30일","11.3253","11.3957","11.6604","11.1522","1.70M","-0.63%"
"2018년 09월 29일","11.3968","11.2431","11.6763","11.2289","1.95M","1.32%"
"2018년 09월 28일","11.2487","11.4384","11.7549","11.1047","2.37M","-1.66%"
"2018년 09월 27일","11.4389","10.9783","11.5340","10.8591","2.63M","4.22%"
"2018년 09월 26일","10.9752","11.0859","11.3092","10.8638","2.17M","-1.00%"
"2018년 09월 25일","11.0865","11.0494","11.3490","10.4223","2.95M","0.33%"
"2018년 09월 24일","11.0495","11.6129","11.8753","11.0014","1.90M","-4.85%"
"2018년 09월 23일","11.6123","11.4313","12.0310","11.4306","1.84M","1.58%"
"2018년 09월 22일","11.4313","11.7011","11.8742","11.2414","2.19M","-2.31%"
"2018년 09월 21일","11.7011","11.1460","11.7978","11.1450","3.46M","4.98%"
"2018년 09월 20일","11.1460","10.7741","11.2309","10.6379","2.02M","3.45%"
"2018년 09월 19일","10.7740","10.5766","11.1723","10.2921","2.45M","1.84%"
"2018년 09월 18일","10.5793","10.2889","10.8105","10.2138","2.09M","2.80%"
"2018년 09월 17일","10.2910","11.2031","11.3142","10.0369","2.41M","-8.14%"
"2018년 09월 16일","11.2031","11.2985","11.3022","10.8929","1.49M","-0.93%"
"2018년 09월 15일","11.3087","10.9609","11.5733","10.9383","2.02M","3.17%"
"2018년 09월 14일","10.9617","11.0988","11.5355","10.9263","2.31M","-1.29%"
"2018년 09월 13일","11.1046","10.6889","11.3259","10.6889","3.14M","3.92%"
"2018년 09월 12일","10.6860","11.2653","11.5129","10.2444","3.65M","-5.13%"
"2018년 09월 11일","11.2641","11.3090","11.7232","10.8818","2.41M","-0.43%"
"2018년 09월 10일","11.3126","11.1964","11.6553","10.9495","2.09M","1.04%"
"2018년 09월 09일","11.1960","10.9673","11.7216","10.9621","2.50M","2.09%"
"2018년 09월 08일","10.9670","11.5904","12.0234","10.6997","2.79M","-5.38%"
"2018년 09월 07일","11.5904","11.9796","12.2271","11.4331","2.52M","-3.25%"
"2018년 09월 06일","11.9796","11.7739","12.0364","11.1354","4.13M","1.74%"
"2018년 09월 05일","11.7749","13.9799","14.2113","11.7467","4.85M","-15.77%"
"2018년 09월 04일","13.9795","14.0691","14.2486","13.8607","2.20M","-0.64%"
"2018년 09월 03일","14.0691","13.3807","14.5344","13.3803","4.57M","5.15%"
"2018년 09월 02일","13.3801","13.1804","13.5798","13.0701","1.72M","1.51%"
"2018년 09월 01일","13.1813","12.7370","13.3779","12.7322","2.12M","3.49%"
"2018년 08월 31일","12.7370","12.8251","12.9646","12.0711","2.35M","-0.69%"
"2018년 08월 30일","12.8250","13.0397","13.0628","12.4542","3.25M","-1.65%"
"2018년 08월 29일","13.0397","13.1876","13.2718","12.8360","3.55M","-1.17%"
"2018년 08월 28일","13.1938","12.7107","13.3464","12.6344","3.82M","3.89%"
"2018년 08월 27일","12.7002","12.4507","12.7002","12.2907","3.98M","2.00%"
"2018년 08월 26일","12.4507","12.5201","12.6369","12.0263","3.57M","-0.55%"
"2018년 08월 25일","12.5201","12.5536","12.8822","12.4410","2.64M","-0.18%"
"2018년 08월 24일","12.5424","12.4907","12.5775","12.2524","3.03M","0.41%"
"2018년 08월 23일","12.4907","12.2149","12.6000","12.0912","2.81M","2.26%"
"2018년 08월 22일","12.2149","12.7436","13.4417","11.9396","4.71M","-4.15%"
"2018년 08월 21일","12.7433","12.4022","12.8079","12.3154","2.40M","2.70%"
"2018년 08월 20일","12.4084","13.2800","13.6148","12.2104","3.40M","-6.56%"
"2018년 08월 19일","13.2798","13.1710","13.7474","12.9569","3.53M","0.83%"
"2018년 08월 18일","13.1710","14.4625","14.4899","12.6525","4.83M","-8.92%"
"2018년 08월 17일","14.4612","13.8878","14.5618","13.1907","6.61M","4.13%"
"2018년 08월 16일","13.8871","13.1242","14.9089","12.8739","9.57M","5.80%"
"2018년 08월 15일","13.1257","11.7583","13.2372","11.6342","6.07M","11.61%"
"2018년 08월 14일","11.7598","11.9126","11.9516","10.1156","6.01M","-1.28%"
"2018년 08월 13일","11.9126","13.1727","13.4262","11.8682","2.70M","-9.57%"
"2018년 08월 12일","13.1727","13.1740","13.7147","12.9339","2.25M","-0.01%"
"2018년 08월 11일","13.1740","14.2177","14.2981","12.3921","3.64M","-7.34%"
"2018년 08월 10일","14.2177","15.0131","15.3269","14.0927","2.96M","-5.28%"
"2018년 08월 09일","15.0107","15.1212","15.4146","14.3420","2.99M","-0.63%"
"2018년 08월 08일","15.1064","17.2724","17.2755","14.5676","5.90M","-12.55%"
"2018년 08월 07일","17.2740","18.7144","20.8260","16.8257","8.83M","-7.70%"
"2018년 08월 06일","18.7144","17.6898","18.7806","17.1824","4.08M","5.79%"
"2018년 08월 05일","17.6898","16.4394","17.7967","16.2984","2.06M","7.63%"
"2018년 08월 04일","16.4358","16.5299","16.8988","15.8655","2.58M","-0.53%"
"2018년 08월 03일","16.5237","14.9245","16.9534","14.1390","3.42M","10.69%"
"2018년 08월 02일","14.9273","15.4588","15.5727","14.5479","1.63M","-3.46%"
"2018년 08월 01일","15.4618","16.1666","16.2793","14.9695","1.86M","-4.32%"
"2018년 07월 31일","16.1599","17.1385","17.1457","15.8227","1.80M","-5.71%"
"2018년 07월 30일","17.1385","16.8959","17.3788","16.6082","1.95M","1.44%"
"2018년 07월 29일","16.8959","16.9966","17.1673","16.6895","1.04M","-0.59%"
"2018년 07월 28일","16.9966","17.0322","17.1636","16.6211","852.28K","-0.21%"
"2018년 07월 27일","17.0322","16.6892","17.1930","16.3470","1.25M","2.01%"
"2018년 07월 26일","16.6962","16.5082","17.2994","16.3190","1.76M","1.12%"
"2018년 07월 25일","16.5107","16.6193","16.8565","16.1323","1.41M","-0.76%"
"2018년 07월 24일","16.6364","16.0634","16.8324","15.7556","2.23M","3.59%"
"2018년 07월 23일","16.0605","16.1449","16.8694","15.9170","1.22M","-0.49%"
"2018년 07월 22일","16.1401","16.3209","16.5915","16.0666","785.10K","-1.11%"
"2018년 07월 21일","16.3209","16.1195","16.5532","15.8285","930.88K","1.27%"
"2018년 07월 20일","16.1163","17.4087","17.5952","15.7718","2.53M","-7.42%"
"2018년 07월 19일","17.4087","17.3351","17.8355","17.0866","1.87M","0.42%"
"2018년 07월 18일","17.3357","17.9305","18.3851","17.1257","2.54M","-3.35%"
"2018년 07월 17일","17.9367","17.3569","18.2368","16.9153","2.83M","3.31%"
"2018년 07월 16일","17.3619","16.6434","17.5271","16.6428","1.95M","4.32%"
"2018년 07월 15일","16.6436","16.3933","16.9089","16.3874","1.09M","1.53%"
"2018년 07월 14일","16.3933","16.2592","16.7137","16.1496","1.09M","0.83%"
"2018년 07월 13일","16.2582","16.3458","16.8141","16.0937","2.45M","-0.50%"
"2018년 07월 12일","16.3403","16.4638","16.4915","15.7520","2.03M","-0.75%"
"2018년 07월 11일","16.4638","16.0733","16.7140","15.6889","2.68M","2.40%"
"2018년 07월 10일","16.0783","18.2011","18.2307","15.9886","4.12M","-11.59%"
"2018년 07월 09일","18.1863","18.3004","18.7332","18.1414","1.88M","-0.63%"
"2018년 07월 08일","18.3007","18.7052","18.9364","18.2307","1.59M","-2.08%"
"2018년 07월 07일","18.6888","18.3390","18.7951","17.4697","2.63M","1.92%"
"2018년 07월 06일","18.3375","17.3052","18.4584","16.9028","4.39M","5.97%"
"2018년 07월 05일","17.3052","16.8425","17.4379","16.7218","2.23M","2.73%"
"2018년 07월 04일","16.8454","16.1678","17.4835","15.7659","2.35M","4.19%"
"2018년 07월 03일","16.1678","16.6798","17.1262","16.0875","2.01M","-3.06%"
"2018년 07월 02일","16.6790","16.0434","16.9844","15.6744","2.37M","3.97%"
"2018년 07월 01일","16.0422","16.1834","16.4221","15.5962","1.89M","-0.87%"
"2018년 06월 30일","16.1832","15.2815","16.7987","15.2815","3.29M","5.90%"
"2018년 06월 29일","15.2818","14.5745","15.5360","14.2734","2.71M","4.78%"
"2018년 06월 28일","14.5852","15.4805","15.6795","14.4301","2.32M","-5.78%"
"2018년 06월 27일","15.4794","14.8789","15.6157","14.2085","3.29M","4.04%"
"2018년 06월 26일","14.8789","15.8267","15.9079","14.8148","2.85M","-5.99%"
"2018년 06월 25일","15.8271","14.8178","16.0130","14.6280","3.75M","6.81%"
"2018년 06월 24일","14.8178","14.7972","15.2478","13.1950","4.94M","0.14%"
"2018년 06월 23일","14.7971","14.4926","15.1045","14.1770","2.68M","2.14%"
"2018년 06월 22일","14.4877","17.5802","17.6120","14.1598","7.73M","-17.60%"
"2018년 06월 21일","17.5812","17.2977","17.8280","16.5940","4.67M","1.64%"
"2018년 06월 20일","17.2977","15.5900","17.3786","14.8507","3.91M","10.96%"
"2018년 06월 19일","15.5890","15.1052","15.8923","15.0270","3.11M","3.20%"
"2018년 06월 18일","15.1052","14.2272","15.4703","14.0233","2.68M","6.16%"
"2018년 06월 17일","14.2286","14.4364","14.6081","14.1608","1.19M","-1.46%"
"2018년 06월 16일","14.4390","13.8398","14.7951","13.7887","2.65M","4.33%"
"2018년 06월 15일","13.8397","14.0390","14.0835","13.6049","1.98M","-1.42%"
"2018년 06월 14일","14.0390","13.8220","14.3215","13.1993","3.72M","1.53%"
"2018년 06월 13일","13.8268","14.7641","14.8687","12.9284","5.17M","-6.33%"
"2018년 06월 12일","14.7611","12.9085","16.2506","12.7743","10.65M","14.36%"
"2018년 06월 11일","12.9081","12.5935","13.0110","12.2239","1.93M","2.50%"
"2018년 06월 10일","12.5935","15.0265","15.0350","12.0890","3.19M","-16.27%"
"2018년 06월 09일","15.0398","15.3675","15.4969","14.9776","734.42K","-2.14%"
"2018년 06월 08일","15.3694","15.2225","15.5809","15.0675","1.07M","0.97%"
"2018년 06월 07일","15.2222","15.1720","15.4482","15.0907","799.60K","0.34%"
"2018년 06월 06일","15.1712","15.4869","15.7612","14.9250","906.22K","-2.03%"
"2018년 06월 05일","15.4858","15.2390","15.5521","14.8153","989.39K","1.62%"
"2018년 06월 04일","15.2390","16.2010","16.3556","15.1126","1.43M","-5.93%"
"2018년 06월 03일","16.2004","15.7851","16.4016","15.7648","1.31M","2.60%"
"2018년 06월 02일","15.7903","15.4694","16.0717","15.3026","1.37M","2.09%"
"2018년 06월 01일","15.4676","15.2988","15.5061","15.1139","1.03M","1.11%"
"2018년 05월 31일","15.2982","15.1797","15.5175","15.0121","1.01M","0.78%"
"2018년 05월 30일","15.1795","15.1613","15.4749","14.7233","1.08M","0.15%"
"2018년 05월 29일","15.1570","14.3146","15.4524","14.0961","1.35M","5.90%"
"2018년 05월 28일","14.3129","15.1878","15.5156","14.1958","1.39M","-5.75%"
"2018년 05월 27일","15.1864","15.2718","15.3621","14.9950","881.12K","-0.55%"
"2018년 05월 26일","15.2709","15.1312","15.7520","14.9941","861.49K","0.92%"
"2018년 05월 25일","15.1312","15.7525","15.9073","14.7463","1.01M","-3.94%"
"2018년 05월 24일","15.7524","14.7980","15.7565","14.3199","1.66M","6.46%"
"2018년 05월 23일","14.7967","16.4415","16.6215","14.4832","2.12M","-9.99%"
"2018년 05월 22일","16.4389","17.5775","17.6450","16.3599","1.06M","-6.48%"
"2018년 05월 21일","17.5781","18.1801","18.2339","17.5273","753.91K","-3.31%"
"2018년 05월 20일","18.1801","17.6803","18.3354","17.5183","1.06M","2.83%"
"2018년 05월 19일","17.6793","17.9633","18.1005","17.4831","1.30M","-1.65%"
"2018년 05월 18일","17.9763","16.9391","18.1456","16.6580","1.95M","6.15%"
"2018년 05월 17일","16.9345","17.6410","18.3268","16.6685","1.79M","-4.00%"
"2018년 05월 16일","17.6410","18.1050","18.2594","16.9011","2.22M","-2.57%"
"2018년 05월 15일","18.1072","18.6596","19.8195","18.0768","2.49M","-2.96%"
"2018년 05월 14일","18.6602","18.6713","19.1246","17.3835","2.35M","-0.06%"
"2018년 05월 13일","18.6713","18.0979","19.0439","17.6632","1.88M","3.22%"
"2018년 05월 12일","18.0880","17.7469","18.5418","16.3060","2.80M","2.52%"
"2018년 05월 11일","17.6439","19.6948","19.8330","17.0115","4.93M","-10.42%"
"2018년 05월 10일","19.6955","21.4241","21.7272","19.6392","2.33M","-8.03%"
"2018년 05월 09일","21.4158","22.3005","22.3364","20.2691","2.91M","-4.00%"
"2018년 05월 08일","22.3073","23.3361","23.4709","21.9670","1.94M","-5.61%"
"2018년 05월 07일","23.6333","25.2918","25.3938","22.4457","3.47M","-6.43%"
"2018년 05월 06일","25.2577","22.7768","25.6990","22.7519","5.03M","10.82%"
"2018년 05월 05일","22.7909","22.3665","23.2493","22.2950","1.97M","1.90%"
"2018년 05월 04일","22.3665","22.7340","22.7340","21.7098","2.51M","-1.62%"
"2018년 05월 03일","22.7351","21.6583","23.4960","21.4208","3.59M","4.99%"
"2018년 05월 02일","21.6546","21.5287","21.7847","21.0125","1.22M","0.73%"
"2018년 05월 01일","21.4983","21.7037","21.7545","20.4736","1.89M","-0.84%"
"2018년 04월 30일","21.6805","21.7661","22.9339","21.1998","3.05M","-0.39%"
"2018년 04월 29일","21.7654","21.7257","22.3635","20.3928","2.47M","0.17%"
"2018년 04월 28일","21.7278","20.6063","22.3689","20.4334","2.69M","5.51%"
"2018년 04월 27일","20.5928","20.9965","21.9334","20.1057","3.64M","-1.97%"
"2018년 04월 26일","21.0058","18.6156","21.5358","18.1320","3.50M","12.84%"
"2018년 04월 25일","18.6156","22.0315","22.0827","18.1242","5.47M","-15.49%"
"2018년 04월 24일","22.0285","20.4120","22.8333","20.3806","3.27M","7.92%"
"2018년 04월 23일","20.4111","18.6673","20.7574","18.6177","3.17M","9.34%"
"2018년 04월 22일","18.6673","18.6298","19.3583","18.2286","1.65M","0.22%"
"2018년 04월 21일","18.6264","19.6008","19.9212","17.5380","2.86M","-4.99%"
"2018년 04월 20일","19.6043","18.3525","19.7220","17.8845","3.22M","6.81%"
"2018년 04월 19일","18.3542","17.6350","18.3749","17.4622","1.84M","4.05%"
"2018년 04월 18일","17.6395","16.0705","17.8208","16.0331","2.40M","9.78%"
"2018년 04월 17일","16.0678","16.1686","16.8239","16.0506","1.64M","-0.62%"
"2018년 04월 16일","16.1686","16.8411","16.8994","15.6074","1.64M","-3.99%"
"2018년 04월 15일","16.8411","16.0851","16.9042","16.0665","1.41M","4.72%"
"2018년 04월 14일","16.0814","15.5881","16.3857","15.4875","1.75M","3.14%"
"2018년 04월 13일","15.5922","16.2015","16.7667","15.5041","3.12M","-3.74%"
"2018년 04월 12일","16.1984","14.5978","16.3887","13.7367","3.70M","10.92%"
"2018년 04월 11일","14.6040","13.6801","14.6625","13.5993","1.29M","6.75%"
"2018년 04월 10일","13.6811","13.6202","13.8164","13.2638","867.23K","0.45%"
"2018년 04월 09일","13.6203","14.1201","14.5269","13.2785","1.45M","-3.54%"
"2018년 04월 08일","14.1201","13.4479","14.4931","13.4213","910.96K","5.00%"
"2018년 04월 07일","13.4479","13.1229","13.8009","13.1148","727.60K","2.48%"
"2018년 04월 06일","13.1229","13.6603","13.8421","13.0093","1.02M","-3.91%"
"2018년 04월 05일","13.6573","13.6044","13.8079","13.1694","1.43M","0.45%"
"2018년 04월 04일","13.5956","15.0619","15.0705","13.3929","1.79M","-9.70%"
"2018년 04월 03일","15.0560","14.0707","15.1998","13.9268","1.92M","7.00%"
"2018년 04월 02일","14.0707","13.5637","14.2737","13.4708","1.43M","3.69%"
"2018년 04월 01일","13.5694","14.3498","14.5059","12.9299","1.77M","-5.44%"
"2018년 03월 31일","14.3498","14.3696","14.9241","14.2417","1.50M","-0.12%"
"2018년 03월 30일","14.3676","14.7418","15.1781","13.8408","2.90M","-2.40%"
"2018년 03월 29일","14.7203","16.0800","16.1648","14.5431","2.74M","-8.46%"
"2018년 03월 28일","16.0800","15.8384","16.7821","15.7088","1.92M","1.46%"
"2018년 03월 27일","15.8486","16.3266","16.7445","15.2602","2.69M","-2.91%"
"2018년 03월 26일","16.3239","18.0406","18.0992","15.4143","3.32M","-9.51%"
"2018년 03월 25일","18.0401","18.3481","18.5124","17.8620","1.33M","-1.54%"
"2018년 03월 24일","18.3230","19.1242","19.3205","18.2921","1.80M","-4.19%"
"2018년 03월 23일","19.1237","19.5642","19.5952","17.9642","2.30M","-2.22%"
"2018년 03월 22일","19.5587","19.5771","20.5884","18.3957","2.87M","-0.30%"
"2018년 03월 21일","19.6169","20.0860","21.3308","19.0988","3.44M","-2.38%"
"2018년 03월 20일","20.0942","19.4995","20.8942","17.8459","5.19M","3.05%"
"2018년 03월 19일","19.4994","16.7193","19.5379","16.2573","3.75M","16.63%"
"2018년 03월 18일","16.7193","16.2050","17.0026","14.3577","3.91M","3.15%"
"2018년 03월 17일","16.2090","17.6688","17.9538","16.0775","1.91M","-8.25%"
"2018년 03월 16일","17.6670","18.2862","18.4951","17.2013","2.55M","-3.35%"
"2018년 03월 15일","18.2794","17.0652","19.5015","15.7802","4.76M","7.20%"
"2018년 03월 14일","17.0516","19.8822","20.1958","16.0360","2.87M","-14.20%"
"2018년 03월 13일","19.8744","20.3800","20.7942","19.6613","1.51M","-2.47%"
"2018년 03월 12일","20.3783","21.3771","21.6927","19.9117","1.57M","-4.67%"
"2018년 03월 11일","21.3767","20.7757","21.6882","19.8120","2.79M","2.91%"
"2018년 03월 10일","20.7717","22.0593","22.6497","20.5774","2.43M","-5.84%"
"2018년 03월 09일","22.0595","22.2184","22.8584","20.0899","5.09M","-0.72%"
"2018년 03월 08일","22.2188","21.8382","24.8633","20.9509","5.45M","1.74%"
"2018년 03월 07일","21.8384","24.8850","25.2447","20.5229","4.25M","-12.24%"
"2018년 03월 06일","24.8836","26.5844","27.2295","24.7229","2.82M","-6.43%"
"2018년 03월 05일","26.5928","29.5828","30.1981","26.3300","4.01M","-10.11%"
"2018년 03월 04일","29.5828","28.8960","31.0389","28.4582","3.05M","2.36%"
"2018년 03월 03일","28.9019","30.5295","31.8513","28.3962","3.76M","-5.33%"
"2018년 03월 02일","30.5295","33.5085","33.8980","30.1349","2.86M","-8.92%"
"2018년 03월 01일","33.5198","33.3199","34.7377","31.6800","2.15M","0.70%"
"2018년 02월 28일","33.2884","35.6396","36.2516","32.9461","2.04M","-6.61%"
"2018년 02월 27일","35.6429","35.2879","37.0801","34.7372","1.97M","1.02%"
