"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2018년 12월 18일","659.67","654.14","665.17","653.81","675.89M","-0.34%"
"2018년 12월 17일","661.90","665.48","665.77","652.84","550.12M","-0.67%"
"2018년 12월 14일","666.34","680.91","680.91","663.43","522.17M","-2.26%"
"2018년 12월 13일","681.78","678.51","681.78","673.78","553.27M","0.78%"
"2018년 12월 12일","676.48","664.76","676.98","664.76","524.54M","2.34%"
"2018년 12월 11일","661.01","673.23","673.61","661.01","566.81M","-1.40%"
"2018년 12월 10일","670.39","675.53","680.19","667.25","495.08M","-2.18%"
"2018년 12월 07일","685.33","685.48","687.81","679.28","600.79M","1.02%"
"2018년 12월 06일","678.38","699.15","699.54","677.09","637.16M","-3.24%"
"2018년 12월 05일","701.12","695.14","702.69","694.88","639.46M","-1.06%"
"2018년 12월 04일","708.63","709.46","711.77","704.30","656.06M","-0.12%"
"2018년 12월 03일","709.46","704.38","709.65","702.65","549.16M","1.97%"
"2018년 11월 30일","695.76","696.99","700.51","692.80","537.91M","0.04%"
"2018년 11월 29일","695.48","709.69","710.45","694.71","667.66M","-0.66%"
"2018년 11월 28일","700.12","702.99","703.24","698.74","658.49M","-0.08%"
"2018년 11월 27일","700.67","698.96","702.13","693.18","521.35M","0.76%"
"2018년 11월 26일","695.36","685.10","697.57","685.06","470.52M","1.80%"
"2018년 11월 23일","683.06","694.24","695.75","682.21","578.90M","-1.35%"
"2018년 11월 22일","692.39","697.84","700.41","690.06","513.21M","-0.48%"
"2018년 11월 21일","695.72","681.66","695.72","676.67","573.87M","0.71%"
"2018년 11월 20일","690.81","691.53","697.98","689.54","486.69M","-1.61%"
"2018년 11월 19일","702.13","693.25","702.26","692.20","489.40M","1.73%"
"2018년 11월 16일","690.18","685.05","692.60","682.87","659.14M","1.29%"
"2018년 11월 15일","681.38","672.32","681.38","666.63","667.93M","1.46%"
"2018년 11월 14일","671.56","670.25","680.29","665.78","459.37M","0.11%"
"2018년 11월 13일","670.85","658.52","671.93","651.19","542.15M","0.00%"
"2018년 11월 12일","670.82","677.96","682.52","670.13","574.24M","-2.40%"
"2018년 11월 09일","687.29","694.18","695.11","680.68","791.78M","-0.92%"
"2018년 11월 08일","693.67","695.05","697.25","691.39","747.37M","1.66%"
"2018년 11월 07일","682.37","693.56","700.25","677.50","599.59M","-1.33%"
"2018년 11월 06일","691.55","695.32","695.65","683.31","512.02M","-0.06%"
"2018년 11월 05일","691.94","686.76","693.29","680.11","442.50M","0.19%"
"2018년 11월 02일","690.65","666.59","690.65","666.59","564.22M","5.05%"
"2018년 11월 01일","657.46","655.11","668.73","654.66","582.65M","1.36%"
"2018년 10월 31일","648.67","648.72","650.38","638.38","619.02M","0.70%"
"2018년 10월 30일","644.14","623.33","644.65","617.00","798.84M","2.29%"
"2018년 10월 29일","629.70","663.95","674.77","629.70","657.09M","-5.03%"
"2018년 10월 26일","663.07","694.37","694.37","658.11","582.82M","-3.46%"
"2018년 10월 25일","686.84","678.49","693.07","672.17","553.16M","-1.78%"
"2018년 10월 24일","699.30","727.07","729.89","697.13","513.84M","-2.74%"
"2018년 10월 23일","719.00","740.35","742.45","716.85","487.84M","-3.38%"
"2018년 10월 22일","744.15","736.74","744.15","733.11","421.57M","0.50%"
"2018년 10월 19일","740.48","725.29","740.54","718.48","440.06M","1.25%"
"2018년 10월 18일","731.34","741.21","742.24","730.08","482.97M","-1.06%"
"2018년 10월 17일","739.15","744.21","746.14","732.61","536.54M","1.05%"
"2018년 10월 16일","731.50","724.30","734.12","724.30","472.81M","1.76%"
"2018년 10월 15일","718.87","732.98","733.90","717.72","496.93M","-1.73%"
"2018년 10월 12일","731.50","704.72","731.50","704.72","557.28M","3.41%"
"2018년 10월 11일","707.38","720.22","733.04","707.31","699.18M","-5.37%"
"2018년 10월 10일","747.50","768.31","770.85","746.63","669.59M","-2.56%"
"2018년 10월 08일","767.15","772.36","784.47","767.08","516.02M","-0.85%"
"2018년 10월 05일","773.70","784.94","791.32","769.29","573.66M","-1.94%"
"2018년 10월 04일","789.00","800.03","801.46","785.14","528.70M","-0.75%"
"2018년 10월 02일","794.99","817.39","818.46","794.99","587.85M","-2.64%"
"2018년 10월 01일","816.53","824.86","825.53","813.48","571.06M","-0.70%"
"2018년 09월 28일","822.27","832.37","833.14","819.90","704.23M","-1.29%"
"2018년 09월 27일","833.01","828.09","834.29","827.88","551.57M","0.62%"
"2018년 09월 21일","827.84","825.16","827.92","821.36","532.20M","0.82%"
"2018년 09월 20일","821.13","829.20","832.51","819.30","686.61M","-0.70%"
"2018년 09월 19일","826.91","833.00","834.15","824.46","788.46M","-0.59%"
"2018년 09월 18일","831.85","826.44","833.66","824.87","704.54M","0.36%"
"2018년 09월 17일","828.88","837.93","837.97","826.16","587.18M","-0.72%"
"2018년 09월 14일","834.91","833.84","836.36","831.17","603.31M","0.48%"
"2018년 09월 13일","830.95","828.54","830.95","825.10","552.20M","0.56%"
"2018년 09월 12일","826.33","824.52","827.75","820.34","639.69M","0.74%"
"2018년 09월 11일","820.23","816.21","821.29","815.82","688.24M","0.50%"
"2018년 09월 10일","816.16","819.70","820.13","814.87","618.28M","-0.33%"
"2018년 09월 07일","818.86","816.09","820.22","810.28","699.52M","0.45%"
"2018년 09월 06일","815.18","821.50","822.10","813.91","709.79M","-0.59%"
"2018년 09월 05일","820.00","827.72","829.66","819.45","663.69M","-0.88%"
"2018년 09월 04일","827.27","819.34","828.01","818.26","644.22M","1.28%"
"2018년 09월 03일","816.84","817.93","820.35","812.85","583.65M","-0.02%"
"2018년 08월 31일","816.97","803.18","817.83","801.69","727.39M","1.55%"
"2018년 08월 30일","804.47","805.22","807.91","801.19","752.11M","0.16%"
"2018년 08월 29일","803.18","800.51","803.34","798.43","654.44M","0.63%"
"2018년 08월 28일","798.17","806.59","806.89","797.84","673.69M","-0.36%"
"2018년 08월 27일","801.04","799.29","801.58","796.11","633.86M","0.35%"
"2018년 08월 24일","798.23","790.76","799.33","787.13","567.85M","0.88%"
"2018년 08월 23일","791.28","788.90","792.03","782.94","595.24M","0.68%"
"2018년 08월 22일","785.95","790.88","792.70","785.83","595.00M","-0.15%"
"2018년 08월 21일","787.15","773.12","788.92","772.59","516.59M","2.26%"
"2018년 08월 20일","769.78","775.81","778.26","769.21","483.97M","-0.33%"
"2018년 08월 17일","772.30","766.29","773.37","765.03","587.55M","1.46%"
"2018년 08월 16일","761.18","752.04","761.57","743.68","572.84M","-0.10%"
"2018년 08월 14일","761.94","758.33","766.26","756.01","538.31M","0.83%"
"2018년 08월 13일","755.65","780.69","780.69","755.58","619.26M","-3.72%"
"2018년 08월 10일","784.81","789.71","792.44","781.34","620.21M","-0.59%"
"2018년 08월 09일","789.48","783.43","789.68","780.95","601.97M","0.72%"
"2018년 08월 08일","783.81","787.21","789.76","781.27","660.08M","-0.11%"
"2018년 08월 07일","784.70","783.45","784.88","775.50","526.42M","0.42%"
"2018년 08월 06일","781.41","789.26","790.82","780.97","514.90M","-0.94%"
"2018년 08월 03일","788.81","786.10","788.82","784.33","539.01M","0.95%"
"2018년 08월 02일","781.38","788.77","788.88","776.38","546.86M","-1.12%"
"2018년 08월 01일","790.25","779.00","790.38","778.55","574.48M","1.90%"
"2018년 07월 31일","775.52","768.75","775.52","766.52","615.00M","0.74%"
"2018년 07월 30일","769.80","773.00","774.82","763.60","539.66M","-0.54%"
"2018년 07월 27일","773.98","766.03","773.98","763.44","544.49M","1.15%"
"2018년 07월 26일","765.15","755.07","765.16","750.86","536.44M","2.17%"
"2018년 07월 25일","748.89","764.66","766.00","744.11","684.21M","-1.66%"
"2018년 07월 24일","761.57","760.57","767.71","756.63","544.44M","0.61%"
"2018년 07월 23일","756.96","792.90","792.99","756.95","595.30M","-4.38%"
"2018년 07월 20일","791.61","796.27","801.02","785.39","674.71M","-0.61%"
"2018년 07월 19일","796.49","811.42","811.97","794.14","769.17M","-1.72%"
"2018년 07월 18일","810.44","823.80","826.36","804.47","819.76M","-1.13%"
"2018년 07월 17일","819.72","826.67","827.31","818.55","666.46M","-0.73%"
"2018년 07월 16일","825.71","830.91","831.41","822.91","587.34M","-0.26%"
"2018년 07월 13일","827.89","820.59","827.89","820.43","580.53M","1.05%"
"2018년 07월 12일","819.29","809.86","819.98","806.16","526.50M","1.80%"
"2018년 07월 11일","804.78","810.18","811.56","803.88","532.74M","-1.03%"
"2018년 07월 10일","813.19","814.56","815.90","811.46","533.66M","0.61%"
"2018년 07월 09일","808.28","806.85","813.10","803.25","521.81M","-0.08%"
"2018년 07월 06일","808.89","795.23","809.96","785.22","710.88M","1.87%"
"2018년 07월 05일","794.05","799.77","800.93","782.23","651.53M","-0.63%"
"2018년 07월 04일","799.10","795.06","802.92","792.44","704.50M","0.43%"
"2018년 07월 03일","795.71","797.63","801.91","779.41","718.92M","0.75%"
"2018년 07월 02일","789.82","818.75","819.94","789.80","676.88M","-3.47%"
"2018년 06월 29일","818.22","817.20","819.05","802.00","642.99M","0.99%"
"2018년 06월 28일","810.20","823.16","827.01","810.18","826.27M","-1.99%"
"2018년 06월 27일","826.69","832.72","839.61","826.69","695.68M","-0.57%"
"2018년 06월 26일","831.40","825.05","832.32","817.16","657.25M","-0.55%"
"2018년 06월 25일","836.00","831.48","836.99","826.66","668.25M","0.69%"
"2018년 06월 22일","830.27","826.01","830.68","815.43","832.00M","0.49%"
"2018년 06월 21일","826.22","841.44","841.91","826.22","758.20M","-1.66%"
"2018년 06월 20일","840.17","819.87","840.17","817.64","759.52M","3.04%"
"2018년 06월 19일","815.39","841.09","846.62","815.37","793.36M","-2.96%"
"2018년 06월 18일","840.23","866.44","866.86","833.22","783.06M","-3.00%"
"2018년 06월 15일","866.22","866.77","869.77","863.42","796.59M","0.19%"
"2018년 06월 14일","864.56","873.02","873.02","861.14","1.02B","-1.20%"
"2018년 06월 12일","875.04","879.18","882.92","870.11","1.08B","-0.17%"
"2018년 06월 11일","876.55","879.06","881.12","874.84","776.40M","-0.22%"
"2018년 06월 08일","878.48","887.37","887.52","877.91","850.28M","-1.06%"
"2018년 06월 07일","887.91","881.47","887.95","880.01","903.30M","1.23%"
"2018년 06월 05일","877.16","881.71","881.98","874.16","1.03B","-0.03%"
"2018년 06월 04일","877.44","887.59","887.76","876.50","898.33M","-0.65%"
"2018년 06월 01일","883.22","879.61","883.77","878.15","1.03B","0.40%"
"2018년 05월 31일","879.66","880.97","880.97","873.16","1.08B","0.62%"
"2018년 05월 30일","874.22","876.42","876.71","861.84","1.12B","0.48%"
"2018년 05월 29일","870.08","881.53","884.64","868.81","1.15B","-1.09%"
"2018년 05월 28일","879.69","865.58","879.80","865.57","1.27B","1.31%"
"2018년 05월 25일","868.35","866.20","870.71","859.09","1.12B","-0.57%"
"2018년 05월 24일","873.32","871.68","875.31","866.47","1.11B","0.48%"
"2018년 05월 23일","869.16","875.12","875.36","867.28","874.57M","-0.44%"
"2018년 05월 21일","872.96","871.49","876.12","870.52","998.53M","0.40%"
"2018년 05월 18일","869.45","858.08","869.80","857.66","1.06B","1.62%"
"2018년 05월 17일","855.62","854.46","857.56","852.91","1.04B","0.63%"
"2018년 05월 16일","850.29","857.24","857.24","846.90","1.21B","-1.47%"
"2018년 05월 15일","862.94","865.53","867.13","858.55","1.01B","0.49%"
