"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 05월 08일","29,003.20","28,987.09","29,252.00","28,945.91","2.25B","-1.23%"
"2019년 05월 07일","29,363.02","29,313.58","29,480.04","29,156.45","2.06B","0.52%"
"2019년 05월 06일","29,209.82","29,342.38","29,384.01","28,956.47","3.02B","-2.90%"
"2019년 05월 03일","30,081.55","29,818.48","30,081.55","29,678.86","1.26B","0.46%"
"2019년 05월 02일","29,944.18","29,643.05","29,967.74","29,643.05","1.34B","0.83%"
"2019년 04월 30일","29,699.11","29,828.15","29,855.76","29,620.45","1.40B","-0.65%"
"2019년 04월 29일","29,892.81","29,730.85","29,917.11","29,639.38","1.29B","0.97%"
"2019년 04월 26일","29,605.01","29,513.08","29,672.79","29,504.14","1.45B","0.19%"
"2019년 04월 25일","29,549.80","29,667.52","29,849.70","29,535.20","1.70B","-0.86%"
"2019년 04월 24일","29,805.83","30,112.19","30,112.19","29,682.87","1.80B","-0.53%"
"2019년 04월 23일","29,963.24","29,782.95","30,055.94","29,755.87","2.07B","-0.00%"
"2019년 04월 18일","29,963.26","30,088.65","30,101.83","29,896.86","1.62B","-0.54%"
"2019년 04월 17일","30,124.68","30,160.69","30,178.58","30,004.97","2.10B","-0.02%"
"2019년 04월 16일","30,129.87","29,754.30","30,142.86","29,665.11","2.62B","1.07%"
"2019년 04월 15일","29,810.72","30,119.85","30,280.12","29,810.72","2.07B","-0.33%"
"2019년 04월 12일","29,909.76","29,806.35","29,909.76","29,694.85","1.61B","0.24%"
"2019년 04월 11일","29,839.45","30,138.14","30,184.61","29,783.67","1.96B","-0.93%"
"2019년 04월 10일","30,119.56","30,052.27","30,139.61","29,892.62","1.87B","-0.13%"
"2019년 04월 09일","30,157.49","30,065.99","30,222.02","30,018.98","2.11B","0.27%"
"2019년 04월 08일","30,077.15","30,119.58","30,185.06","29,913.62","2.39B","0.47%"
"2019년 04월 04일","29,936.32","29,950.42","30,050.91","29,765.55","1.91B","-0.17%"
"2019년 04월 03일","29,986.39","29,785.27","29,999.34","29,715.77","2.08B","1.22%"
"2019년 04월 02일","29,624.67","29,736.99","29,736.99","29,534.42","1.92B","0.21%"
"2019년 04월 01일","29,562.02","29,383.72","29,612.37","29,383.72","2.55B","1.76%"
"2019년 03월 29일","29,051.36","28,812.64","29,100.69","28,761.88","2.78B","0.96%"
"2019년 03월 28일","28,775.21","28,663.20","28,816.59","28,558.80","1.63B","0.16%"
"2019년 03월 27일","28,728.25","28,564.71","28,781.63","28,551.65","1.52B","0.56%"
"2019년 03월 26일","28,566.91","28,677.76","28,701.60","28,435.06","1.45B","0.15%"
"2019년 03월 25일","28,523.35","28,501.37","28,702.24","28,463.11","2.16B","-2.03%"
"2019년 03월 22일","29,113.36","29,173.33","29,243.10","28,847.34","1.79B","0.14%"
"2019년 03월 21일","29,071.56","29,387.75","29,446.77","29,051.85","1.80B","-0.85%"
"2019년 03월 20일","29,320.97","29,357.19","29,435.81","29,251.25","1.63B","-0.49%"
"2019년 03월 19일","29,466.28","29,419.14","29,486.15","29,319.51","1.80B","0.19%"
"2019년 03월 18일","29,409.01","29,112.44","29,409.01","29,034.13","1.95B","1.37%"
"2019년 03월 15일","29,012.26","28,843.86","29,204.73","28,828.26","2.04B","0.56%"
"2019년 03월 14일","28,851.39","28,891.06","28,932.47","28,696.31","1.43B","0.15%"
"2019년 03월 13일","28,807.45","28,924.28","28,924.28","28,690.37","1.22B","-0.39%"
"2019년 03월 12일","28,920.87","28,760.27","28,941.09","28,734.09","1.92B","1.46%"
