"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2018년 04월 20일","51,620","51,800","52,260","51,420","11.65M","-2.20%"
"2018년 04월 19일","52,780","52,000","52,980","51,540","17.13M","2.76%"
"2018년 04월 18일","51,360","51,000","51,360","50,580","13.44M","2.76%"
"2018년 04월 17일","49,980","50,240","50,540","49,820","7.76M","-0.72%"
"2018년 04월 16일","50,340","50,320","50,600","49,860","7.69M","1.08%"
"2018년 04월 13일","49,800","49,600","50,180","49,400","10.26M","1.63%"
"2018년 04월 12일","49,000","49,440","49,440","48,880","12.45M","0.29%"
"2018년 04월 11일","48,860","49,900","49,900","48,600","10.03M","-0.04%"
"2018년 04월 10일","48,880","48,540","49,220","48,040","10.93M","-0.65%"
"2018년 04월 09일","49,200","48,260","49,440","48,200","9.88M","1.65%"
"2018년 04월 06일","48,400","48,000","48,580","47,400","10.95M","-0.70%"
"2018년 04월 05일","48,740","47,400","49,380","47,340","13.24M","3.88%"
"2018년 04월 04일","46,920","48,160","48,260","46,920","12.31M","-2.49%"
"2018년 04월 03일","48,120","47,880","48,140","47,280","12.69M","-0.87%"
"2018년 04월 02일","48,540","49,000","49,220","48,500","7.10M","-1.38%"
"2018년 03월 30일","49,220","49,080","49,900","49,080","7.75M","0.37%"
"2018년 03월 29일","49,040","48,700","49,560","48,320","9.69M","0.70%"
"2018년 03월 28일","48,700","49,100","49,100","48,340","15.06M","-2.56%"
"2018년 03월 27일","49,980","50,320","50,460","49,080","11.84M","-0.60%"
"2018년 03월 26일","50,280","49,420","50,280","49,040","10.04M","1.13%"
"2018년 03월 23일","49,720","50,340","50,720","49,600","14.66M","-3.98%"
"2018년 03월 22일","51,780","51,060","51,780","51,040","8.28M","1.41%"
"2018년 03월 21일","51,060","51,780","51,780","51,060","8.33M","-0.27%"
"2018년 03월 20일","51,200","50,700","51,200","50,100","8.08M","0.91%"
"2018년 03월 19일","50,740","50,620","51,340","50,440","8.21M","-0.78%"
"2018년 03월 16일","51,140","51,220","51,420","50,240","12.11M","-0.78%"
"2018년 03월 15일","51,540","52,000","52,020","51,020","8.64M","-0.43%"
"2018년 03월 14일","51,760","51,020","52,000","51,000","12.51M","0.19%"
"2018년 03월 13일","51,660","50,760","51,660","50,360","20.06M","3.86%"
"2018년 03월 12일","49,740","50,560","50,780","49,580","8.64M","0.00%"
"2018년 03월 09일","49,740","49,440","50,540","49,240","14.23M","1.10%"
"2018년 03월 08일","49,200","49,200","49,480","48,080","19.43M","1.19%"
"2018년 03월 07일","48,620","48,200","48,900","47,220","21.20M","3.40%"
"2018년 03월 06일","47,020","45,920","47,100","45,820","15.12M","4.03%"
"2018년 03월 05일","45,200","45,820","46,160","45,080","13.27M","-1.78%"
"2018년 03월 02일","46,020","46,580","46,800","46,000","13.11M","-2.21%"
"2018년 02월 28일","47,060","47,380","48,100","47,000","14.97M","-0.68%"
"2018년 02월 27일","47,380","48,360","48,380","47,380","9.41M","0.00%"
"2018년 02월 26일","47,380","47,280","47,560","47,080","8.20M","0.34%"
"2018년 02월 23일","47,220","46,760","47,800","46,760","12.09M","0.98%"
"2018년 02월 22일","46,760","47,260","47,260","46,760","8.67M","-1.10%"
"2018년 02월 21일","47,280","47,280","47,580","46,840","12.81M","-0.25%"
"2018년 02월 20일","47,400","48,040","48,160","47,220","10.10M","-2.03%"
"2018년 02월 19일","48,380","49,800","49,800","47,860","14.77M","-1.27%"
"2018년 02월 14일","49,000","48,080","49,100","47,940","16.88M","3.07%"
"2018년 02월 13일","47,540","46,200","48,060","46,200","18.75M","3.98%"
"2018년 02월 12일","45,720","45,100","46,320","45,040","15.55M","2.28%"
"2018년 02월 09일","44,700","44,440","45,180","44,420","17.40M","-2.83%"
"2018년 02월 08일","46,000","46,120","46,620","45,980","22.48M","0.44%"
"2018년 02월 07일","45,800","48,240","48,260","45,800","23.37M","-3.42%"
"2018년 02월 06일","47,420","46,600","47,920","46,580","18.25M","-1.04%"
"2018년 02월 05일","47,920","46,500","48,320","46,000","25.87M","0.46%"
"2018년 02월 02일","47,700","49,380","49,400","47,700","27.89M","-4.26%"
"2018년 02월 01일","49,820","50,620","50,960","49,720","25.79M","-0.16%"
"2018년 01월 31일","49,900","50,020","54,140","49,600","64.19M","0.20%"
"2018년 01월 30일","49,800","50,440","50,640","49,780","12.20M","-2.77%"
"2018년 01월 29일","51,220","51,200","51,480","50,900","11.64M","0.87%"
"2018년 01월 26일","50,780","50,500","50,780","49,840","10.34M","1.03%"
"2018년 01월 25일","50,260","49,220","50,360","49,160","10.99M","1.86%"
"2018년 01월 24일","49,340","48,860","49,700","48,560","9.17M","0.37%"
"2018년 01월 23일","49,160","48,660","49,160","48,300","12.86M","1.91%"
"2018년 01월 22일","48,240","48,640","48,680","47,960","12.31M","-2.19%"
"2018년 01월 19일","49,320","50,380","50,380","49,040","9.04M","-1.16%"
"2018년 01월 18일","49,900","50,020","50,640","49,820","14.56M","0.56%"
"2018년 01월 17일","49,620","50,020","50,020","49,060","10.57M","-0.76%"
"2018년 01월 16일","50,000","48,760","50,140","48,620","13.20M","3.01%"
"2018년 01월 15일","48,540","48,800","48,980","47,920","10.08M","0.71%"
"2018년 01월 12일","48,200","48,240","48,480","46,760","26.77M","-0.08%"
"2018년 01월 11일","48,240","48,200","49,260","48,020","23.95M","-1.23%"
"2018년 01월 10일","48,840","50,500","50,520","48,640","18.53M","-3.10%"
"2018년 01월 09일","50,400","51,460","51,720","49,980","17.83M","-3.11%"
"2018년 01월 08일","52,020","52,400","52,520","51,500","8.36M","-0.19%"
"2018년 01월 05일","52,120","51,300","52,120","51,200","9.33M","2.04%"
"2018년 01월 04일","51,080","52,120","52,180","50,640","11.64M","-1.05%"
"2018년 01월 03일","51,620","52,540","52,560","51,420","9.92M","1.18%"
"2018년 01월 02일","51,020","51,380","51,400","50,780","8.46M","0.12%"
