"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 12월 02일","100.31","103.95","104.33","98.94","1.70M","-3.50%"
"2019년 12월 01일","103.95","107.48","107.48","100.46","1.54M","-3.29%"
"2019년 11월 30일","107.48","109.04","110.06","105.69","1.64M","-1.45%"
"2019년 11월 29일","109.06","105.88","112.89","105.81","1.81M","3.00%"
"2019년 11월 28일","105.88","107.36","112.98","105.06","1.75M","-1.38%"
"2019년 11월 27일","107.36","106.52","109.74","99.16","2.22M","0.80%"
"2019년 11월 26일","106.51","103.96","110.19","103.30","2.27M","2.46%"
"2019년 11월 25일","103.96","99.30","111.97","92.96","2.63M","4.69%"
"2019년 11월 24일","99.30","107.78","108.86","98.61","2.26M","-7.86%"
"2019년 11월 23일","107.77","96.55","112.65","92.78","2.90M","11.63%"
"2019년 11월 22일","96.55","100.06","103.26","87.17","2.57M","-3.47%"
"2019년 11월 21일","100.01","105.89","107.89","96.25","2.22M","-5.55%"
"2019년 11월 20일","105.89","109.54","111.05","105.19","1.93M","-3.33%"
"2019년 11월 19일","109.54","116.35","116.61","106.10","1.70M","-5.86%"
"2019년 11월 18일","116.35","123.32","123.43","112.78","1.30M","-5.65%"
"2019년 11월 17일","123.32","123.70","125.00","119.93","1.26M","-0.31%"
"2019년 11월 16일","123.71","123.81","124.28","121.89","1.32M","-0.08%"
"2019년 11월 15일","123.81","126.08","128.72","120.22","1.09M","-1.81%"
"2019년 11월 14일","126.09","129.20","129.74","124.50","1.02M","-2.43%"
"2019년 11월 13일","129.23","131.95","132.38","122.73","1.08M","-2.07%"
"2019년 11월 12일","131.96","131.59","133.99","129.40","1.25M","0.28%"
"2019년 11월 11일","131.59","134.48","136.26","129.68","1.50M","-2.15%"
"2019년 11월 10일","134.47","130.00","139.66","129.04","1.64M","3.44%"
"2019년 11월 09일","130.00","124.54","131.00","123.57","1.67M","4.37%"
"2019년 11월 08일","124.56","133.09","133.96","121.47","1.64M","-6.41%"
"2019년 11월 07일","133.09","139.15","139.26","130.91","1.57M","-4.36%"
"2019년 11월 06일","139.16","138.10","141.72","136.82","1.35M","0.76%"
"2019년 11월 05일","138.11","131.84","141.75","128.04","1.57M","4.70%"
"2019년 11월 04일","131.91","129.28","133.69","124.50","1.96M","2.03%"
"2019년 11월 03일","129.28","131.52","134.67","127.65","2.03M","-1.72%"
"2019년 11월 02일","131.54","129.42","134.00","128.33","2.07M","1.64%"
"2019년 11월 01일","129.42","128.93","130.41","125.23","1.95M","0.40%"
"2019년 10월 31일","128.91","135.01","136.03","124.67","2.10M","-4.52%"
"2019년 10월 30일","135.01","141.27","144.74","129.77","2.35M","-4.44%"
"2019년 10월 29일","141.28","137.67","143.20","136.87","2.62M","2.62%"
"2019년 10월 28일","137.67","139.97","145.15","134.30","2.58M","-1.62%"
"2019년 10월 27일","139.94","139.81","147.25","133.22","2.32M","0.09%"
"2019년 10월 26일","139.82","129.63","154.10","92.62","3.08M","7.85%"
"2019년 10월 25일","129.63","106.23","134.83","92.62","0.00K","22.03%"
"2019년 10월 24일","106.23","97.32","113.35","94.29","2.18M","9.13%"
"2019년 10월 23일","97.34","105.53","106.98","92.45","2.24M","-7.93%"
"2019년 10월 22일","105.73","112.23","113.68","105.47","2.19M","-5.91%"
"2019년 10월 21일","112.36","94.20","113.34","93.66","1.79M","19.26%"
"2019년 10월 20일","94.22","89.83","95.52","87.97","1.60M","4.90%"
"2019년 10월 19일","89.82","89.88","91.19","85.38","1.61M","-0.07%"
"2019년 10월 18일","89.88","89.12","92.08","85.66","1.77M","0.86%"
"2019년 10월 17일","89.12","87.66","89.79","85.40","1.66M","1.63%"
"2019년 10월 16일","87.69","89.12","92.98","84.61","1.82M","-1.62%"
"2019년 10월 15일","89.13","86.67","91.16","84.81","1.94M","2.84%"
"2019년 10월 14일","86.67","86.24","87.61","85.29","1.56M","0.49%"
"2019년 10월 13일","86.25","86.65","89.58","84.85","1.69M","-0.48%"
"2019년 10월 12일","86.66","83.81","86.87","83.31","1.44M","3.39%"
"2019년 10월 11일","83.81","88.44","90.49","82.23","1.54M","-5.23%"
"2019년 10월 10일","88.44","90.73","91.67","86.89","1.68M","-2.53%"
