"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 05월 13일","21,191.28","21,180.74","21,277.66","21,127.93","768.21M","-0.72%"
"2019년 05월 10일","21,344.92","21,431.81","21,584.09","21,175.33","1.02B","-0.27%"
"2019년 05월 09일","21,402.13","21,492.91","21,559.76","21,315.07","999.11M","-0.93%"
"2019년 05월 08일","21,602.59","21,628.04","21,639.12","21,514.85","884.46M","-1.46%"
"2019년 05월 07일","21,923.72","22,184.40","22,190.49","21,875.11","934.91M","-1.51%"
"2019년 04월 26일","22,258.73","22,167.48","22,270.29","22,073.10","740.80M","-0.22%"
"2019년 04월 25일","22,307.58","22,183.32","22,334.69","22,155.23","652.75M","0.48%"
"2019년 04월 24일","22,200.00","22,356.83","22,362.92","22,125.48","700.36M","-0.27%"
"2019년 04월 23일","22,259.74","22,241.74","22,268.37","22,119.94","535.79M","0.19%"
"2019년 04월 22일","22,217.90","22,188.62","22,280.19","22,099.38","441.69M","0.08%"
"2019년 04월 19일","22,200.56","22,238.07","22,250.37","22,162.23","498.21M","0.50%"
"2019년 04월 18일","22,090.12","22,274.13","22,305.63","22,058.39","693.55M","-0.84%"
"2019년 04월 17일","22,277.97","22,236.41","22,345.19","22,185.87","776.60M","0.25%"
"2019년 04월 16일","22,221.66","22,108.15","22,261.33","22,095.32","590.95M","0.24%"
"2019년 04월 15일","22,169.11","22,122.97","22,211.03","22,102.93","681.43M","1.37%"
"2019년 04월 12일","21,870.56","21,782.35","21,878.78","21,698.71","634.65M","0.73%"
"2019년 04월 11일","21,711.38","21,662.65","21,721.42","21,627.87","630.65M","0.11%"
"2019년 04월 10일","21,687.57","21,579.68","21,687.57","21,571.67","605.02M","-0.53%"
"2019년 04월 09일","21,802.59","21,750.29","21,811.88","21,698.42","559.51M","0.19%"
"2019년 04월 08일","21,761.65","21,900.55","21,900.55","21,740.53","563.26M","-0.21%"
"2019년 04월 05일","21,807.50","21,743.14","21,839.18","21,731.34","602.89M","0.38%"
"2019년 04월 04일","21,724.95","21,724.69","21,787.60","21,662.90","596.94M","0.05%"
"2019년 04월 03일","21,713.21","21,563.64","21,722.72","21,489.95","705.68M","0.97%"
"2019년 04월 02일","21,505.31","21,744.64","21,744.64","21,490.56","732.24M","-0.02%"
"2019년 04월 01일","21,509.03","21,500.89","21,682.94","21,471.12","798.21M","1.43%"
"2019년 03월 29일","21,205.81","21,228.51","21,267.25","21,149.42","635.38M","0.82%"
"2019년 03월 28일","21,033.76","21,191.32","21,191.32","20,974.19","733.10M","-1.61%"
"2019년 03월 27일","21,378.73","21,353.61","21,388.59","21,242.52","782.56M","-0.23%"
"2019년 03월 26일","21,428.39","21,174.34","21,460.99","21,174.34","1.04B","2.15%"
"2019년 03월 25일","20,977.11","21,267.41","21,275.43","20,911.57","801.45M","-3.01%"
"2019년 03월 22일","21,627.34","21,713.26","21,713.26","21,542.03","813.48M","0.09%"
"2019년 03월 20일","21,608.92","21,548.65","21,614.17","21,499.16","673.20M","0.20%"
"2019년 03월 19일","21,566.85","21,558.43","21,585.55","21,425.79","617.70M","-0.08%"
"2019년 03월 18일","21,584.50","21,576.36","21,612.67","21,500.32","568.96M","0.62%"
"2019년 03월 15일","21,450.85","21,376.73","21,521.68","21,374.85","857.90M","0.77%"
"2019년 03월 14일","21,287.02","21,474.58","21,522.75","21,287.02","660.94M","-0.02%"
"2019년 03월 13일","21,290.24","21,425.77","21,474.17","21,198.99","681.77M","-0.99%"
"2019년 03월 12일","21,503.69","21,361.61","21,568.48","21,348.81","698.57M","1.79%"
"2019년 03월 11일","21,125.09","21,062.75","21,145.94","20,938.00","573.25M","0.47%"
"2019년 03월 08일","21,025.56","21,339.17","21,359.32","20,993.07","1.03B","-2.01%"
"2019년 03월 07일","21,456.01","21,456.88","21,472.16","21,402.12","774.96M","-0.65%"
"2019년 03월 06일","21,596.81","21,659.03","21,684.60","21,550.45","588.58M","-0.60%"
"2019년 03월 05일","21,726.28","21,712.80","21,798.38","21,659.04","610.39M","-0.44%"
"2019년 03월 04일","21,822.04","21,812.81","21,860.39","21,740.92","609.23M","1.02%"
"2019년 03월 01일","21,602.69","21,490.02","21,641.58","21,490.02","644.74M","1.02%"
"2019년 02월 28일","21,385.16","21,536.55","21,536.55","21,364.09","737.24M","-0.79%"
"2019년 02월 27일","21,556.51","21,504.61","21,578.81","21,492.65","698.29M","0.50%"
"2019년 02월 26일","21,449.39","21,556.02","21,610.88","21,405.84","580.57M","-0.37%"
"2019년 02월 25일","21,528.23","21,567.66","21,590.03","21,505.07","533.64M","0.48%"
"2019년 02월 22일","21,425.51","21,376.36","21,451.23","21,348.67","539.89M","-0.18%"
"2019년 02월 21일","21,464.23","21,422.31","21,553.35","21,318.74","704.96M","0.15%"
"2019년 02월 20일","21,431.49","21,346.04","21,494.85","21,315.39","615.07M","0.60%"
"2019년 02월 19일","21,302.65","21,256.58","21,344.17","21,217.16","552.65M","0.10%"
"2019년 02월 18일","21,281.85","21,217.32","21,306.36","21,189.97","636.94M","1.82%"
